DATE,DATE,CLOSE
2017-01-30,2017-01-30,37.95
2017-01-31,2017-01-31,37.45
2017-02-01,2017-02-01,37.58
2017-02-02,2017-02-02,34.25
2017-02-03,2017-02-03,34.77
2017-02-06,2017-02-06,34.8
2017-02-07,2017-02-07,35.3
2017-02-08,2017-02-08,35.06
2017-02-09,2017-02-09,35.8
2017-02-10,2017-02-10,35.56
2017-02-13,2017-02-13,36.16
2017-02-14,2017-02-14,36.88
2017-02-15,2017-02-15,37.51
2017-02-16,2017-02-16,37.17
2017-02-17,2017-02-17,37.17
2017-02-21,2017-02-21,37.29
2017-02-22,2017-02-22,37.36
2017-02-23,2017-02-23,37.06
2017-02-24,2017-02-24,36.79
2017-02-27,2017-02-27,37.2
2017-02-28,2017-02-28,34.51
2017-03-01,2017-03-01,36.2
2017-03-02,2017-03-02,35.03
2017-03-03,2017-03-03,35.475
2017-03-06,2017-03-06,35.2
2017-03-07,2017-03-07,35.07
2017-03-08,2017-03-08,34.89
2017-03-09,2017-03-09,34.83
2017-03-10,2017-03-10,35.15
2017-03-13,2017-03-13,35.73
2017-03-14,2017-03-14,35.49
2017-03-15,2017-03-15,35.27
2017-03-16,2017-03-16,35.83
2017-03-17,2017-03-17,35.41
2017-03-20,2017-03-20,34.91
2017-03-21,2017-03-21,33.64
2017-03-22,2017-03-22,33.65
2017-03-23,2017-03-23,33.74
2017-03-24,2017-03-24,33.64
2017-03-27,2017-03-27,33.55
2017-03-28,2017-03-28,34.25
2017-03-29,2017-03-29,34.31
2017-03-30,2017-03-30,34.88
2017-03-31,2017-03-31,34.89
2017-04-03,2017-04-03,34.76
2017-04-04,2017-04-04,34.62
2017-04-05,2017-04-05,34.17
2017-04-06,2017-04-06,34.58
2017-04-07,2017-04-07,34.88
2017-04-10,2017-04-10,34.24
2017-04-11,2017-04-11,34.08
2017-04-12,2017-04-12,33.73
2017-04-13,2017-04-13,33.22
2017-04-17,2017-04-17,33.83
2017-04-18,2017-04-18,33.73
2017-04-19,2017-04-19,33.72
2017-04-20,2017-04-20,34.62
2017-04-21,2017-04-21,34.55
2017-04-24,2017-04-24,35.45
2017-04-25,2017-04-25,35.5
2017-04-26,2017-04-26,35.5
2017-04-27,2017-04-27,34.86
2017-04-28,2017-04-28,34.55
2017-05-01,2017-05-01,34.83
2017-05-02,2017-05-02,34.81
2017-05-03,2017-05-03,36.03
2017-05-04,2017-05-04,35.92
2017-05-05,2017-05-05,35.8
2017-05-08,2017-05-08,35.69
2017-05-09,2017-05-09,35.63
2017-05-10,2017-05-10,35.28
2017-05-11,2017-05-11,34.88
2017-05-12,2017-05-12,34.38
2017-05-15,2017-05-15,34.98
2017-05-16,2017-05-16,35.28
2017-05-17,2017-05-17,33.4
2017-05-18,2017-05-18,33.39
2017-05-19,2017-05-19,34.05
2017-05-22,2017-05-22,34.36
2017-05-23,2017-05-23,34.73
2017-05-24,2017-05-24,34.6
2017-05-25,2017-05-25,35.19
2017-05-26,2017-05-26,35.08
2017-05-30,2017-05-30,34.74
2017-05-31,2017-05-31,34.61
2017-06-01,2017-06-01,34.92
2017-06-02,2017-06-02,34.58
2017-06-05,2017-06-05,35.17
2017-06-06,2017-06-06,35.02
2017-06-07,2017-06-07,35.25
2017-06-08,2017-06-08,36.23
2017-06-09,2017-06-09,36.94
2017-06-12,2017-06-12,37.06
2017-06-13,2017-06-13,37.24
2017-06-14,2017-06-14,37.38
2017-06-15,2017-06-15,37.25
2017-06-16,2017-06-16,37.05
2017-06-19,2017-06-19,37.62
2017-06-20,2017-06-20,37.05
2017-06-21,2017-06-21,36.82
2017-06-22,2017-06-22,36.49
2017-06-23,2017-06-23,36.24
2017-06-26,2017-06-26,36.69
2017-06-27,2017-06-27,37.22
2017-06-28,2017-06-28,37.69
2017-06-29,2017-06-29,37.68
2017-06-30,2017-06-30,38.03
2017-07-03,2017-07-03,38.45
2017-07-05,2017-07-05,38.7
2017-07-06,2017-07-06,38.51
2017-07-07,2017-07-07,38.69
2017-07-10,2017-07-10,38.68
2017-07-11,2017-07-11,38.5
2017-07-12,2017-07-12,38.85
