,date,AAP,AMZN,AZO,BBY,HRB,BKNG,BWA,KMX,CCL,CMG,DHI,DRI,DG,DLTR,EBAY,EXPE,F,GPS,GRMN,GM,GPC,HBI,HOG,HAS,HLT,HD,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MCD,MGM,MHK,NWL,NKE,JWN,NVR,ORLY,PHM,PVH,RL,ROST,RCL,SBUX,TPR,TGT,TIF,TJX,TSCO,ULTA,UAA,UA,VFC,WHR,WYNN,YUM,sum
75,2017-02-21,0.15280062951570228,0.09043684190422852,0.008455306692082498,0.18903542798034634,-0.07829977628635343,0.12269938650306744,0.20867592855117656,0.40287769784172656,0.15427509293680286,0.20126694821071345,0.07815771109560354,0.19210444513521918,0.12758870383779874,0.06517094017094038,0.19520789288231155,-0.05230573855067855,0.09302323150568048,-0.06743666169895668,0.0295918367346939,0.20108005082592117,0.09741573033707862,-0.1594551282051282,0.014202023788389972,0.20277338523294008,0.22301120239897387,0.2096088080740679,-0.043717097734035204,-0.13233082706766908,0.07727771679473117,0.13960251975247862,0.026900218955270505,0.17705317690080769,-0.12350705754614555,0.28790983606557385,0.14066815144766132,0.02083333333333326,0.2545535814057436,-0.034676079734219156,0.15598548972188642,-0.09811246559182074,0.27476987558691657,0.01687859521646984,0.1599570585077832,-0.15282080165211676,-0.20748023515102376,0.10787312832072127,0.2528207819469954,0.09600000000000009,0.053980370774263875,-0.023163174977869683,0.21509070918086848,0.05202152614875111,0.13124418243872182,0.15438421184111917,-0.28636959370904325,-0.2281458251666013,-0.029618663665774703,0.19293351929335212,-0.023007227934439656,0.1150107101664195,0.12440511883828664
76,2017-02-22,0.14228485585521145,0.08938006900854334,0.0011981755054801813,0.1823118696664079,-0.09261744966442953,0.12593047034764826,0.2126453076268784,0.38848920863309355,0.14622057001239153,0.18806957101578137,0.08164689462665731,0.17221013366490512,0.12063721940622729,0.04887820512820529,0.19168428470754062,-0.043098658623700214,0.09130056293990019,-0.073397913561848,0.10510204081632657,0.20203303684879304,0.07853932584269652,-0.14783653846153855,0.021658086277294597,0.20204354701374538,0.2194277500651609,0.21152723329718914,-0.043717097734035204,-0.12586466165413535,0.07552140504939642,0.14663112727022387,0.03378167031592105,0.17019655645284182,-0.12160694896851254,0.28337236533957877,0.1389755011135856,0.002272727272727426,0.25740306179461414,-0.018895348837209225,0.17372027408303103,-0.10833661030279196,0.2756054858476802,0.01457008779897051,0.16532474503489003,-0.1421195907256172,-0.20829110075005064,0.11157623571083564,0.2588559433219628,0.09657142857142853,0.05316248636859333,-0.027146650929477767,0.21357888949972503,0.0535393956119774,0.12162581445857912,0.15409276376051295,-0.2834207077326343,-0.2246177969423755,-0.009626065199697997,0.20123530583781646,-0.03542705894329634,0.08914153896852861,0.12368933564225237
77,2017-02-23,0.1282638243078904,0.08502565539017848,-0.009844101027980168,0.14584949573312644,-0.1029082774049217,0.11605998636673487,0.2041394953218032,0.35806783144912635,0.15489467162329618,0.17353856412536106,0.0809490579204466,0.1728318308983523,0.09949312092686458,0.03592414529914523,0.18393234672304448,-0.05048019684101912,0.08182601648507659,-0.10692995529061111,0.0675510204081633,0.18329097839898356,0.0674157303370786,-0.16185897435897434,0.023965915142907912,0.18051331954750038,0.2059371059849242,0.20702310451246975,-0.06363012130922407,-0.2640601503759399,0.07925356750823265,0.14275327059545928,-0.012198936502971547,0.15495962212402858,-0.11943539630836064,0.2734192037470726,0.14271714922049017,-0.008333333333333304,0.25885573807129303,-0.024294019933554734,0.15659008464328905,-0.13605977192292573,0.26999495981112553,0.006433545261883111,0.1594202898550725,-0.14803341781657742,-0.2028177579566186,0.08903558203187889,0.253345578588297,0.09790476190476194,0.0346237731733916,-0.04131012097963993,0.2401044529961518,0.07368566303297919,0.10145826869376373,0.1433091847780832,-0.28997378768020965,-0.2301058408467268,-0.027212152282636848,0.20023909145248053,-0.0446910312531813,0.08337452628110076,0.11430516829409121
78,2017-02-24,0.12547392517347467,0.07617677391426136,-0.002314657226496042,0.178174295319369,-0.1029082774049217,0.11221540558963872,0.17748795009923435,0.35313463514902366,0.1571664601404379,0.1694265392309402,0.095254710397767,0.1728318308983523,0.12020275162925409,0.060496794871794934,0.20014094432699103,-0.05421065163901895,0.07407405149138824,-0.07973174366616986,0.08224489795918366,0.17217280813214741,0.0814606741573034,-0.14342948717948723,0.004083081839162173,0.18939301788103657,0.21795221086888517,0.21736591875886213,-0.016021972991531186,-0.2332330827067669,0.08518111964873776,0.14953950128366023,-0.0028151391929934766,0.15953070242267264,-0.09961997828447344,0.27459016393442637,0.1461024498886414,-0.0003787878787877563,0.26248742876299036,0.010589700996677776,0.1660620717452641,-0.0865119937082186,0.2790009815104648,0.016992128368150228,0.1663982823403114,-0.1404299258424857,-0.19714169876343002,0.1110932217034295,0.2614799265284704,0.09485714285714275,0.036532170119956575,-0.01873709058719375,0.2607201759208355,0.07975714088588393,0.10409556313993185,0.15051211591306513,-0.2853866317169069,-0.22265778126225022,-0.01777119426603546,0.19651989108056056,-0.04296039906342253,0.08666996210248823,0.11856232113688048
79,2017-02-27,0.1226840260390587,0.0805057231255013,0.008714003676220328,0.1934316007240755,-0.09351230425055923,0.11248125426039546,0.20357244116813145,0.35806783144912635,0.15757951259809988,0.1715659035341186,0.11758548499651078,0.15837737022070253,0.11209268645908765,0.0625,0.20789288231148695,-0.057941106437018774,0.09043927220933257,-0.06110283159463492,0.07367346938775499,0.18392630241423125,0.08067415730337091,-0.17267628205128216,0.012249245517486296,0.18635202530105843,0.22301120239897387,0.21194428225873718,0.002288853284504455,-0.21218045112781958,0.08671789242590577,0.1723218630163088,-0.011886143259305593,0.1644065214078929,-0.0887622149837134,0.280005854800937,0.13131403118040086,0.0026515151515151825,0.27433232763437276,0.027616279069767602,0.16263603385731562,-0.06390090444357055,0.29620394195824584,0.01517559794126555,0.1862587224906067,-0.13329578522481933,-0.19126292317048443,0.11334728707132524,0.2685646811860405,0.08152380952380955,0.055343511450381744,-0.012835644732959617,0.264018691588785,0.08486270180764466,0.10642258765125656,0.14784744774752268,-0.2955439056356487,-0.24421795374362998,-0.01758608708293874,0.18881583316729755,-0.027690115036139606,0.07958477508650508,0.12397227975017144
80,2017-02-28,0.12032334215609142,0.07592212984301194,0.0028592824562596597,0.14119472459270743,-0.08008948545861305,0.17527607361963193,0.19620073717039954,0.32661870503597146,0.15551425030978927,0.16342520560124463,0.11653872993719472,0.16070873484613002,0.05749456915278772,0.024038461538461675,0.19450317124735728,-0.055163108183189036,0.0792420571887289,-0.07526080476900143,0.05326530612244906,0.17026683608640414,0.07539325842696631,-0.1983173076923077,0.0008876264867745398,0.17832380488991628,0.20572631467117053,0.20869130035866212,-0.02449073014419778,-0.2087218045112782,0.07969264544456656,0.18250122137703473,-0.012198936502971547,0.13317080603382614,-0.09826275787187855,0.2732728337236534,0.13719376391982196,-0.004166666666666652,0.26472231534249646,0.018064784053156258,0.1519548569125353,-0.0825796303578451,0.2832387192614796,0.02826975476839233,0.1835748792270533,-0.14014831502863045,-0.19592540036488948,0.1041700209306069,0.2608239307268434,0.08323809523809511,0.038440567066521325,-0.1329300678666273,0.26264431006047273,0.08251690354629515,0.10006205398696877,0.13843783828795075,-0.32437745740498025,-0.27244217953743644,-0.029063302782191047,0.18609284718071328,-0.021174793851165608,0.07628933926511783,0.12701607276820504
81,2017-03-01,0.12082409328278132,0.08615882150723841,0.006154265096330658,0.08973364365140934,-0.07695749440715893,0.1814451261077028,0.21888290331726679,0.3397738951695788,0.16687319289549762,0.16456434763280714,0.13747383112351708,0.16397264532172828,0.062273714699493166,0.026175213675213804,0.20754052149401003,-0.043971743789189555,0.09302323150568048,-0.09351713859910582,0.0681632653061226,0.1890088945362134,0.0850561797752809,-0.19471153846153844,0.036747736552458665,0.19121761342902333,0.21626588035885552,0.22345483359746443,-0.039139391165026294,-0.20571428571428574,0.09593852908891343,0.21206981379788403,0.009071004066312227,0.2410483010818225,-0.10559174809989147,0.2952283372365341,0.14966592427616932,0.01628787878787885,0.2936082243826126,0.029900332225913706,0.167875856509472,-0.10342115611482494,0.3116826272647688,0.027550711474417122,0.20719269994632317,-0.13414061766638508,-0.18335698357997166,0.07551118982450489,0.2766990291262137,0.08838095238095245,0.04661941112322787,-0.14679846562407795,0.2578339747113798,0.08251690354629515,0.11573068569655609,0.14426679990007485,-0.3250327653997378,-0.2716581732653862,-0.022028875815874316,0.1823736468087933,0.045607248294818215,0.08040863404185195,0.13877388685031344
82,2017-03-02,0.125688532799199,0.08084949262168806,-0.001252638028456765,0.15981380915438326,-0.07606263982102923,0.1822563053851396,0.22313580946980438,0.3366906474820144,0.16831887649731514,0.15661813736385866,0.13433356594556867,0.1729872552067142,0.07270094134685001,0.03819444444444442,0.1948555320648344,-0.056115564727359235,0.09043927220933257,-0.0637108792846498,0.05551020408163265,0.19949174078780163,0.07719101123595506,-0.18469551282051277,0.04100834368897566,0.18635202530105843,0.22617307210527948,0.23404787722078568,-0.0357061112382695,-0.19684210526315793,0.08649835345773882,0.2055259352823784,-0.012824522990303455,0.22504952003656875,-0.09826275787187855,0.2810304449648713,0.14236080178173705,-0.003409090909090917,0.28589786568331665,0.024294019933554845,0.16485288190245861,-0.0827762485253638,0.3003422022972648,0.029291553133514947,0.2034353193773486,-0.13714446634750777,-0.18193796878167445,0.09177266140718077,0.2749934400419838,0.08799999999999986,0.04770992366412208,-0.14502803186780755,0.23818031885651458,0.09548778805022762,0.12612472851380718,0.15517528520276458,-0.3142201834862385,-0.2567620540964328,-0.012587937466419508,0.18084611808461193,0.01954596355492222,0.07447684956335476,0.13575343983352606
83,2017-03-03,0.11130982187567073,0.08208451636724767,-0.012539995915310853,0.15464184122058433,-0.061297539149888225,0.18275391956373555,0.21803232208675927,0.33340184994861266,0.15076414704667496,0.15606245832407195,0.13572923935799008,0.16739198010568845,0.05894279507603195,0.030048076923076872,0.18886539816772396,-0.046590999285657464,0.08957798147876517,-0.08010432190760053,0.0514285714285716,0.21442185514612433,0.06404494382022485,-0.17708333333333337,0.04420379904136351,0.189028098771439,0.2173198369276239,0.23288014012845104,-0.05378805218585481,-0.21293233082706764,0.08627881448957186,0.20940379195714276,-0.008132624335314254,0.2445527959774496,-0.1376221498371336,0.2703454332552695,0.13942093541202683,0.002272727272727426,0.2832160017879093,0.02450166112956831,0.142684401451028,-0.08867479355092411,0.30356527044592396,0.024258250075688714,0.20665593129361248,-0.15432272599267804,-0.19126292317048443,0.07985831589116077,0.2526895827866702,0.08761904761904771,0.03789531079607422,-0.15388020064915908,0.24134139637163265,0.08762246446805566,0.12302202916537408,0.15808976600882652,-0.3253604193971167,-0.26930615444923567,-0.02647168421595636,0.18144384671581326,0.02860633207777674,0.07151095732410617,0.13351488540374046
84,2017-03-06,0.10344087559911297,0.07792108580231982,-0.014350874804275437,0.1349883630721489,-0.06174496644295313,0.17942058623040213,0.18797845194216034,0.3134635149023639,0.15117719950433695,0.1438097354967771,0.1308443824145149,0.16070873484613002,0.048805213613323684,0.014022435897436125,0.1853417899929528,-0.03571712040638142,0.07838067935351622,-0.0912816691505216,0.05632653061224491,0.20425667090216004,0.0582022471910113,-0.1814903846153847,0.022190662169359054,0.18039167984430127,0.2080450191224612,0.227208274251397,-0.09819180590524146,-0.22646616541353382,0.07639956092206379,0.2111003311365558,-0.020644354081951866,0.23449641932043286,-0.16693811074918574,0.26932084309133497,0.1405790645879732,0.005681818181818343,0.2741088389764219,0.017026578073089604,0.14409512293430082,-0.10538733779001175,0.3150847547550202,0.01748410535876488,0.20558239398819111,-0.1532901530085422,-0.19187107236975465,0.08517146997262937,0.2438992390448702,0.0796190476190477,0.036532170119956575,-0.1723222189436412,0.23570643210555242,0.08458672554160329,0.11355879615265296,0.1474310933466565,-0.34305373525557004,-0.28224225793806357,-0.01869678918295925,0.16723118815169036,0.02178560521225692,0.0627780523974295,0.13059222410870253
85,2017-03-07,0.08727376779454898,0.07716988579213413,-0.029586765606916754,0.15205585725368498,-0.06756152125279646,0.18368098159509194,0.1820243833286077,0.3116135662898254,0.14684014869888484,0.12497221604801045,0.14619678995115137,0.15806652160397894,0.03345401882693699,0.0045405982905983855,0.17935165609584214,-0.02857369632510509,0.07321276076082084,-0.09910581222056636,0.051224489795918426,0.19186785260482853,0.05078651685393254,-0.19951923076923073,0.025741168116456548,0.18233791509548736,0.19392200110096325,0.21794978730502979,-0.09567406729228656,-0.2455639097744361,0.0720087815587267,0.22903537818996123,-0.033781670315921164,0.2317537711412465,-0.16368078175895773,0.26097775175644045,0.1409354120267261,-0.025000000000000022,0.2699742988043359,0.007682724252491724,0.1396614268440146,-0.13429020841525752,0.3159535241531155,0.02111716621253401,0.2232957595276437,-0.15751431521637094,-0.19785120616257856,0.07663822250845276,0.24035686171608517,0.07047619047619058,0.031079607415485322,-0.18648568899380347,0.2199010445299614,0.08044708155098657,0.10812907229289492,0.12382379881755345,-0.3548492791612057,-0.2900823206585653,-0.025916323332372926,0.1647738593345287,0.012521632902371849,0.05486900642609993,0.12652320054043842
86,2017-03-08,0.11030831962229071,0.08287391298812086,-0.022847028388590207,0.16627876907163164,0.07114093959731549,0.18847307430129523,0.18911256024950363,0.32805755395683467,0.14684014869888484,0.12941764836630365,0.1618981158408932,0.16847995026422136,0.05039826212889209,0.009615384615384581,0.17406624383368574,-0.011588221287403666,0.0792420571887289,-0.09724292101341281,0.06102040816326526,0.18392630241423125,0.04662921348314608,-0.18990384615384626,0.0390555654180722,0.18452742975307146,0.18654430511958364,0.22545666861289515,-0.0727855344472419,-0.234436090225564,0.06937431394072457,0.2663596839603397,-0.03972474194557396,0.2392198689623648,-0.1376221498371336,0.26449063231850123,0.14111358574610255,-0.027272727272727226,0.2826572801430327,0.012250830564784154,0.1388553002821442,-0.11226897365316557,0.3368570443271346,0.027285800787163028,0.24315619967793878,-0.1421195907256172,-0.18477599837826875,0.07406214780228626,0.2512463920230912,0.06171428571428583,0.0550708833151583,-0.18825612275007375,0.22484881803188572,0.08251690354629515,0.12783121315544532,0.14693146806561752,-0.372870249017038,-0.3041944335554685,-0.02239910984921445,0.1691572026300059,0.010180189351521873,0.05585763717251613,0.136403687947525
87,2017-03-09,0.10987910437084203,0.08605696387873851,-0.02521614813806261,0.1595552107576934,0.044742729306487705,0.19251533742331284,0.17833853132974187,0.310791366906475,0.1606774060305658,0.14047566125805733,0.1531751570132589,0.16910164749766854,0.06632874728457638,0.00868055555555558,0.16913319238900648,-0.010159536471148534,0.0766580978923812,-0.10096870342771991,0.06346938775510202,0.16994917407878019,0.044382022471910254,-0.19911858974358987,0.042961121959879334,0.1841625106434741,0.17705869600066704,0.2229543748436067,-0.08949416342412442,-0.2472180451127819,0.05817782656421522,0.25860397061081075,-0.047857366280888214,0.2367819594697549,-0.14413680781758964,0.2633196721311477,0.14155902004454335,-0.03674242424242424,0.27461168845681083,0.005813953488372103,0.13583232567513104,-0.12170664569406209,0.3276918587686022,0.01854374810778081,0.24100912506709626,-0.14446634750774434,-0.19237786336914642,0.07309611978747399,0.25295198110732087,0.051238095238095305,0.049073064340239725,-0.18560047211566832,0.2159153380978558,0.0754795087622464,0.11650636053366448,0.1398534432508951,-0.37254259501965925,-0.3065464523716189,-0.02517585526569255,0.17154811715481189,0.007736943907156624,0.05140879881364313,0.1342562357585546
