,date,AMG,AFL,ALL,AXP,AIG,AMP,AON,AJG,AIZ,BAC,BK,BBT,BLK,COF,CB,CINF,C,CFG,CME,CMA,DFS,ETFC,RE,FITB,FRC,BEN,GL,GS,HIG,HBAN,ICE,IVZ,JPM,KEY,LNC,L,MTB,MKTX,MMC,MET,MCO,MS,NDAQ,NTRS,PBCT,PNC,PFG,PGR,PRU,RJF,RF,STT,STI,SIVB,SYF,TROW,TRV,USB,UNM,WFC,WLTW,ZION,sum
10,2016-11-15,0.0628256662200386,0.060096505337037476,0.06085403957744395,0.09388679245283016,0.06460118655240588,0.30239452679589496,0.012131237937689443,0.07177334732423923,0.08366935483870974,0.21372667068031315,0.1043778801843318,0.10120421633676124,0.09147700610042242,0.12180800218489685,-0.002948442106940674,0.04415359472539171,0.1330200245198203,0.1527570789865873,0.164893614979154,0.15508637236084444,0.18319657509810905,0.19430604982206412,0.04037480376766078,0.17482837528604112,0.12151796528058134,0.15459940101675862,0.10516342965419234,0.18606087835561036,0.08495695514272761,0.13257575757575757,0.05493252233415702,0.15228245363766058,0.15064520806147597,0.20862800565770856,0.27851730493549054,0.03729933899905569,0.12987224346976967,0.1031622951925022,0.0774737511931276,0.1641376548530038,0.0025242326332794995,0.19904076738609122,0.015113350125944613,0.14095159515951594,0.14224137931034497,0.13822329182797954,0.0657433056325023,0.06619763351455088,0.17284390591589438,0.19098890177240357,0.2481549815498154,0.12140936748266595,0.15603619510041944,0.25390495181123285,0.16736694677871156,0.1535568787214041,0.052804969879518104,0.09536662168241117,0.19417750141322765,0.14350945857795172,-0.008043111075363929,0.20223325062034725,0.11043320856974637
11,2016-11-16,0.06394223611731431,0.05029975142564691,0.05222437137330771,0.08196226415094343,0.056361239288068576,0.2998859749144811,0.010660784854333194,0.06736621196222448,0.08807963709677402,0.18904274533413612,0.08410138248847931,0.0971047892021375,0.07769239793524174,0.09545268332650547,-0.0005578133715833378,0.03782540094914588,0.11626481405803024,0.14493293591654255,0.155058207452337,0.136468330134357,0.16393150196218342,0.1839857651245551,0.04528061224489788,0.13958810068649874,0.09406540169559952,0.14243322705365302,0.09268908889941585,0.15837358193867224,0.0552786588128682,0.1297348484848484,0.0349743394791866,0.13338088445078466,0.12222705524140931,0.1831683168316831,0.25906205201720245,0.029508970727101014,0.11270241679550819,0.11813094194592422,0.07699650015908377,0.14939090774068298,-0.003634894991922488,0.1747601918465227,0.018734256926951964,0.11441144114411461,0.11514778325123154,0.12493460290886271,0.054847645429362935,0.04125359769747372,0.15989546210501304,0.18684777207222147,0.1891143911439115,0.10202348945804429,0.12094460384021177,0.22424393486208039,0.14180672268907557,0.13600752115324344,0.04809864457831314,0.07669815564552396,0.17213114754098346,0.12372254838008256,-0.013351564385104098,0.161910669975186,0.0984909017140927
12,2016-11-17,0.061485782343307926,0.058488083053077844,0.0679958339532809,0.08347169811320754,0.058503625576796336,0.2952109464082098,0.024078669239959494,0.08352570828961192,0.08770161290322576,0.20891029500301017,0.09677419354838723,0.1275941695349594,0.08918934772407328,0.11375119486549234,-0.0011953143676786127,0.06457643021217518,0.1330200245198203,0.18219076005961243,0.15917301928190497,0.16257197696737036,0.17748840528005716,0.2138790035587188,0.04425039246467821,0.16384439359267722,0.1199031085991118,0.15252226194820917,0.1078477814621821,0.1772997865887902,0.0641141821477118,0.15814393939393945,0.043527846417031,0.13766048502139805,0.13121647092938948,0.20226308345120225,0.2824083555191481,0.03847969782813987,0.1384978435999673,0.15312521070730223,0.09879096404708876,0.16392392102007247,0.021809369951534707,0.19814148681055155,0.021095717884130893,0.12073707370737075,0.12438423645320218,0.1572669247671863,0.06722068328716535,0.053086024944035914,0.17795200760275587,0.20440616200099382,0.21494464944649438,0.11107966605348807,0.13440741558154934,0.24459953472914608,0.17051820728291323,0.14666248824819816,0.046498493975903665,0.09491677912730534,0.20237422272470318,0.14133507284192226,0.0021716399903481953,0.1758684863523572,0.11230112459428021
13,2016-11-18,0.046821497692422165,0.060096505337037476,0.07156673114119916,0.07169811320754715,0.05323005932762026,0.2900798175598631,0.028949545078577277,0.08121720881427086,0.081023185483871,0.20409391932570742,0.0930875576036867,0.1398923996536816,0.0933247301736273,0.11989621739724154,0.006454697585464908,0.07104845809160865,0.13322435635472019,0.1911326378539493,0.1434162904082743,0.17159309021113245,0.1815911523367819,0.212099644128114,0.03748037676609095,0.1752860411899313,0.1154622527250706,0.15400591889187276,0.10626875098689403,0.18134336740424573,0.07045763479836875,0.1837121212121211,0.042007222961414126,0.12410841654778881,0.1267217630853994,0.20297029702970293,0.27462625435183297,0.03541076487252126,0.14948327772804948,0.14260670217787075,0.10133630289532292,0.17140414950134786,0.015347334410339197,0.2119304556354915,0.03668136020151125,0.12073707370737075,0.12623152709359609,0.16396358689965473,0.06481994459833795,0.05340582027502383,0.1778332145402708,0.2138479377174094,0.2232472324723247,0.11079666053488046,0.14279408519090708,0.25324027916251257,0.17717086834733897,0.15120651833281107,0.05252259036144569,0.10728744939271251,0.20265686828716767,0.1485105457708198,0.003941124426928289,0.1851736972704714,0.11329782336205763
14,2016-11-21,0.06855739169272002,0.04766778768825852,0.07394732926647851,0.07984905660377373,0.05339485827290713,0.3026225769669326,0.037772263578715215,0.07869884575026243,0.08039314516129026,0.22396146899458147,0.09262672811059924,0.1432231649686322,0.09857461285781333,0.1362829441485729,0.012431269423858415,0.08010929712281523,0.13485901103391917,0.18964232488822663,0.14642713249407202,0.1694817658349328,0.18854798430253283,0.2024911032028469,0.03453689167974883,0.18306636155606415,0.1018705423227022,0.1664688500402718,0.11132164850781612,0.18544310906436046,0.07181694608065259,0.17803030303030298,0.048850028511689736,0.13338088445078466,0.1316514426562274,0.21499292786421487,0.29408150727012083,0.043437204910292904,0.14785580600537074,0.14685456139167963,0.10101813553929362,0.1707629959679564,0.02110258481421634,0.2158273381294964,0.038570528967254436,0.12610011001100108,0.1336206896551726,0.15841791357120427,0.06740535549399818,0.05340582027502383,0.19470182941316216,0.19794599966870963,0.20940959409594084,0.1120701853686148,0.14146987419995583,0.2717680292455964,0.17717086834733897,0.15528047633970554,0.052710843373493965,0.10841205578047686,0.2029395138496326,0.13328984561861268,-0.0035389688731600755,0.19540942928039695,0.11692494132779463
15,2016-11-22,0.08217954443948194,0.040795437929521894,0.07677428954024723,0.08256603773584903,0.05471324983520098,0.2974914481185862,0.041816009557944955,0.07429171038824767,0.078125,0.22215532811559302,0.08870967741935498,0.14014862026023933,0.09414594087282979,0.1278164686603851,0.007331261455095994,0.08269810827458901,0.1463015937883123,0.18926974664679586,0.12695704309000155,0.1813819577735123,0.1980021405636816,0.2170818505338079,0.022861067503924692,0.19633867276887873,0.1051002556856413,0.16201778247217868,0.11590083688615205,0.18561159159833762,0.07748074309016761,0.18560606060606055,0.03421402775137805,0.1315977175463623,0.1386109902856314,0.21499292786421487,0.30350194552529186,0.04933899905571293,0.15786475709984527,0.14206729148405373,0.10404072542157183,0.17140414950134786,0.026453957996768862,0.21522781774580335,0.032430730478589354,0.1263751375137514,0.13115763546798043,0.15894109030030368,0.06518928901200383,0.06363927086664534,0.19137562366357797,0.21467616365744568,0.21309963099631002,0.10386302532899405,0.14941514014566315,0.2898803589232304,0.18942577030812324,0.16029457850203688,0.05798192771084354,0.10278902384165534,0.20407009609949123,0.13546423135464214,0.003941124426928289,0.1991315136476426,0.1178645862437393
16,2016-11-23,0.095727259193092,0.04722912706536042,0.07722065168873704,0.10007547169811315,0.06015161502966371,0.29635119726339787,0.04319455932359162,0.08415529905561381,0.08606350806451601,0.23780854906682714,0.09377880184331788,0.1429669443620747,0.09394063819802922,0.1555373480813873,0.009562514941429567,0.09161512768157976,0.15835717204740507,0.20715350223546936,0.1299678851757995,0.19328214971209223,0.2179807349268641,0.2302491103202846,0.028600863422291845,0.203203661327231,0.1084645404387028,0.16528188579049985,0.11984841307437244,0.19235089295743002,0.08744902582691427,0.19412878787878785,0.032693404295761175,0.1294579172610557,0.14339567928084684,0.23903818953323897,0.31374155232439094,0.056657223796033884,0.1682805761249897,0.1358640685051582,0.1049952274896595,0.1829450809813078,0.01837641357027464,0.2302158273381294,0.0286523929471032,0.12788778877887785,0.14039408866995085,0.1629172334414566,0.0786703601108032,0.0681164055004797,0.19553338085055816,0.20639390425708126,0.22693726937269387,0.1076835998301966,0.1555947914367688,0.29710867397806595,0.22408963585434183,0.1638984644312127,0.06428840361445776,0.10998650472334681,0.21650650084793654,0.1341595999130245,0.0018499155473337137,0.21339950372208416,0.12314613952148323
17,2016-11-25,0.10607414024117912,0.04883754934932005,0.07692307692307687,0.09977358490566046,0.06196440342781795,0.3051311288483465,0.045951658854884725,0.0883525708289612,0.088835685483871,0.25586995785671274,0.09377880184331788,0.14399180114573062,0.09593500703894886,0.1548545678000819,0.009243764443382041,0.1028333045129406,0.16019615856150393,0.2093889716840538,0.13247691313768684,0.19309021113243752,0.22029967891544766,0.23380782918149468,0.026049843014128715,0.19633867276887873,0.1120979679720091,0.16676557497986444,0.12269066792989092,0.18712793440413344,0.08450385138196648,0.18939393939393945,0.039536209846036785,0.12910128388017128,0.14296070755400891,0.22560113154172545,0.31374155232439094,0.049811142587346646,0.16941980633086495,0.1436855235655048,0.10992682150811328,0.1850822993971155,0.019991922455573352,0.23201438848920874,0.03416246851385374,0.12967546754675485,0.14347290640394106,0.17264832060269963,0.07719298245614037,0.06971538215542061,0.19731527678783567,0.2009276130528408,0.2324723247232472,0.10994764397905743,0.1578018097550209,0.2958624127617149,0.21498599439775923,0.16624882481980574,0.06786521084337349,0.11156095366621677,0.21226681741096654,0.14416177429876043,0.007801817743102957,0.2127791563275434,0.12514329573911875
18,2016-11-28,0.08999553372041103,0.03801725398450051,0.07186430590685933,0.08875471698113202,0.04334212261041537,0.282782212086659,0.03648561713077836,0.07492130115424978,0.08240927419354849,0.22215532811559302,0.08364055299539186,0.12836280571205783,0.08121187236039429,0.1366926123173562,0.010120328313013127,0.10153889893705381,0.13342868818962006,0.1840536512667661,0.12284223126043359,0.1733205374280231,0.20852657866571533,0.20604982206405698,0.02364599686028246,0.1615560640732263,0.08491454716727231,0.14688426237604535,0.09884730775303963,0.18134336740424573,0.07408246488445847,0.1609848484848484,0.02794145599695863,0.1137660485021399,0.135566188197767,0.20226308345120225,0.293262338726193,0.04650613786591129,0.14508910407681674,0.14051648573932973,0.0962456251988546,0.16221414628742603,0.018679321486268163,0.21223021582733814,0.016687657430730418,0.10822332233223331,0.13177339901477847,0.1488960971016009,0.05373961218836576,0.0687559961624562,0.18080304110239953,0.17889680304787148,0.2066420664206643,0.08759020800905604,0.1379386448907527,0.2679461615154537,0.1869747899159664,0.1461924161704795,0.07125376506024095,0.09986504723346834,0.19022046353872235,0.12154816264405288,0.0003217244430147037,0.19137717121588071,0.11131884559086114
19,2016-11-29,0.07935090069971706,0.04225764000584875,0.036006546644844484,0.07909433962264134,0.04284772577455498,0.2777651083238313,0.044481205771528476,0.07555089192025188,0.08455141129032251,0.2215532811559302,0.08410138248847931,0.1311811554564679,0.080918582824965,0.12795302471664605,0.021914096740776268,0.10901767866497036,0.13445034736411943,0.2067809239940388,0.13077076644522356,0.1852207293666026,0.20620763467713177,0.21245551601423474,0.03958987441130302,0.16201372997711672,0.09716054366841598,0.1483679515654095,0.10011053213327026,0.1892058856565202,0.06298142274580876,0.16287878787878785,0.0423873788253184,0.10342368045649075,0.14426562273452226,0.20297029702970293,0.29674380503788655,0.048630783758262464,0.14565871917975426,0.13923538534151447,0.09735921094495703,0.15815346727144308,0.02069870759289172,0.21702637889688248,0.0228274559193955,0.11578657865786579,0.13854679802955672,0.14324578842733082,0.056140350877192935,0.07387272145826662,0.1851983844143501,0.17773728673182032,0.2158671586715868,0.0897127493986134,0.1286691679540939,0.27675307411100025,0.1834733893557423,0.1497963020996551,0.07021837349397608,0.10436347278452551,0.1876766534765404,0.1276364427049359,0.0004021555537681021,0.194168734491315,0.11339547507701386
20,2016-11-30,0.10242667857674559,0.04371984208217561,0.040321380746912716,0.08739622641509448,0.043671720500988664,0.30228050171037624,0.0486168550684678,0.05666316894018886,0.08795362903225801,0.2715231788079471,0.09262672811059924,0.15936460161542065,0.08748826841858293,0.14761709681824398,0.02000159375249022,0.10369623673720785,0.15222721700040864,0.24850968703427712,0.13317944224674516,0.22360844529750468,0.20888333927934344,0.22811387900355862,0.03291797488226056,0.19084668192219678,0.10213968510294724,0.1649851608509072,0.10674246012948063,0.23155116252948438,0.06751246035342096,0.17992424242424243,0.05303174301463609,0.11661911554921534,0.1623894446860954,0.2241867043847241,0.3127175916444809,0.05406043437204899,0.17129139881194555,0.11772638392556134,0.1026089723194401,0.17567856235026236,0.014741518578352153,0.2398081534772183,0.008973551637279531,0.12967546754675485,0.15270935960591148,0.1566391126922675,0.06537396121883665,0.06491845219059789,0.19505820860061762,0.19165148252443265,0.2490774907749076,0.11504174331399453,0.14654601633193565,0.3129777334662678,0.21008403361344552,0.16045126919460984,0.06692394578313254,0.11605937921727394,0.19474279253815707,0.15068493150684925,0.0003217244430147037,0.23418114143920588,0.12373336143949909
21,2016-12-01,0.1049575703439034,0.030560023395233227,0.04671923820859991,0.09479245283018867,0.056526038233355225,0.31174458380843784,0.02977667493796532,0.043651626442812175,0.09349798387096775,0.29440096327513543,0.11981566820276512,0.17448118147855296,0.10628812763960593,0.18271200327734527,0.0282094190772173,0.109161512768158,0.17020841847159796,0.28092399403874824,0.15335206075987373,0.25028790786948174,0.21405636817695317,0.2562277580071173,0.03321232339089497,0.2100686498855835,0.12084510832996909,0.17388723149569185,0.12679614716564025,0.2727732225092665,0.08223833257816038,0.23390151515151514,0.07108914655008558,0.12767475035663356,0.18587791793533426,0.26308345120226306,0.3546999795207866,0.06255901794145413,0.19692407844413706,0.0983750252848763,0.09608654152084006,0.2026073944759348,-0.01807350565428112,0.26378896882493996,0.0004722921914357414,0.1746424642464246,0.16564039408867015,0.17819399393114987,0.07682363804247472,0.07547169811320775,0.21727251128534086,0.21981116448567173,0.2767527675276753,0.13754068204329983,0.16331935555065114,0.34970089730807574,0.2279411764705883,0.18411156377311166,0.08631400602409633,0.1333783175888439,0.21735443753533068,0.18156120895846928,-0.023405453229309092,0.25341191066997504,0.13689095300050425
22,2016-12-02,0.0948340032752717,-0.0014622020763268573,0.050587710162178334,0.08467924528301896,0.050593276203032334,0.293842645381984,0.025824832276445164,0.03168940188877234,0.084929435483871,0.2781456953642385,0.0979262672811061,0.15833974483176472,0.08916001877053037,0.17438208384541842,0.018567216511275797,0.1057097549131456,0.14466693910911332,0.27235469448584193,0.16057807750002162,0.25451055662188105,0.199785943631823,0.24306049822064058,0.029974489795918213,0.18489702517162465,0.12192167945094878,0.16350147166154305,0.12079583135954541,0.2544086263057397,0.07430901676483925,0.22537878787878785,0.07679148450864859,0.12054208273894451,0.183123096998695,0.26591230551626577,0.33360638951464283,0.059490084985835745,0.18935633493368043,0.09163239161216374,0.08797327394209353,0.18957042209626018,-0.01433764135702753,0.25389688249400466,0.005667506297229119,0.16212871287128716,0.1453201970443352,0.1622894213665378,0.06703601108033252,0.07259354013431407,0.20848182466143972,0.20854729170117592,0.2675276752767528,0.10994764397905743,0.1485323328183623,0.34529744101030224,0.20763305322128867,0.18270134753995615,0.08857304216867479,0.12460638776428246,0.2074618428490671,0.1650358773646443,-0.0353092576208478,0.24813895781637707,0.1278198912355928
