,date,MO,ADM,CPB,CHD,CLX,KO,CL,CAG,STZ,COST,EL,GIS,HSY,HRL,SJM,K,KMB,KHC,KR,LW,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SYY,TSN,WMT,WBA,sum
10,2016-11-15,-0.056047648136835715,-0.06973262032085559,0.028646320913686685,-0.06345870981298596,-0.04443886517700213,-0.01614434947768284,-0.06198056064234392,-0.03276117817681323,-0.06742122973386344,0.030615024614358388,-0.09907300115874851,-0.005354535128995752,-0.02804196489851951,-0.06374606505771252,-0.016418480336005903,-0.024065948677037485,-0.001140350877192997,-0.08181509562068578,0.13218577460214354,-0.0676470588235294,-0.029005379179411483,-0.07207292754724148,-0.04572072072072075,-0.13068213943845952,-0.04554399775091367,-0.08930058284762699,-0.03719055843408159,0.11272878535773723,-0.032212688141792234,0.030591630591630725,0.009944215377152732,-0.03317546670098337
11,2016-11-16,-0.04306658521686024,-0.07465240641711235,0.019472008987081235,-0.0626181971002312,-0.04611264540965765,-0.0204178537511871,-0.05986758698408223,-0.020609936696622366,-0.06185377791373503,0.037365335260044485,-0.10764774044032432,-0.006003569690086086,-0.026375134817138934,-0.06217208814270714,-0.0076365024818633165,-0.02592740327084153,-0.0057894736842104555,-0.067556863188865,0.09451120493666787,-0.04382352941176482,-0.03100938719544344,-0.07406704016712562,-0.04166666666666674,-0.12149184970642968,-0.04685596476431453,-0.08492922564529559,-0.042141623488773705,0.10503327787021632,-0.029118019412013085,0.030158730158730274,0.008852777104050524,-0.03197146115155258
12,2016-11-17,-0.040775809407452734,-0.0802139037433155,0.015165699307245983,-0.06640050430762767,-0.04996233994476529,-0.023741690408357052,-0.07043245527539088,-0.013859246985405194,-0.05292138268583646,0.03095595132918949,-0.094901506373117,-0.004380983287360141,-0.02774781841356999,-0.05718782791185728,-0.04658266513936615,-0.02353410450737925,-0.014385964912280724,-0.06257779789521334,0.08866515102305961,-0.0388235294117647,-0.03596667018247013,-0.06998385718355338,-0.03175675675675671,-0.12337168169707224,-0.047699372130072026,-0.07087843463780186,-0.04352331606217619,0.10981697171381044,-0.06175270783513853,-0.0015873015873015817,0.018554450642735976,-0.03502087683763211
13,2016-11-18,-0.04138668295662795,-0.06973262032085559,0.015352930162890743,-0.058835889892834725,-0.039250146455770296,-0.028727445394112094,-0.07226369911255104,-0.0062984745088422445,-0.0507188742734781,0.025228413733928257,-0.1030127462340672,-0.006003569690086086,-0.03363074811255995,-0.0666316894018888,-0.04658266513936615,-0.028453663076718483,-0.007807017543859707,-0.0660857757157407,0.08639168561221178,-0.06647058823529417,-0.038076152304609256,-0.08052416674579821,-0.033333333333333215,-0.12942891811136448,-0.050604441945459544,-0.07275187343880096,-0.05584340817501432,0.10524126455906835,-0.0524687016458012,-0.010966810966810847,0.00982294445791898,-0.037214149671861096
14,2016-11-21,-0.027336591325595738,-0.06631016042780746,0.030518629470136727,-0.05820550535826863,-0.0388317013976065,-0.018043684710351338,-0.06719256233272286,0.000182187613926299,-0.03707555827470177,0.030751393881477185,-0.09826187717265356,0.0,-0.041180507892930596,-0.08342077649527802,-0.0342878961435662,-0.024198909719452155,-0.0017543859649122862,-0.05352495190675577,0.08898993179603765,-0.03823529411764692,-0.0309039130893366,-0.06419143481150891,-0.03198198198198199,-0.08953470586550805,-0.04170180864023976,-0.06723563696919233,-0.04847438111686808,0.11751247920133112,-0.18975945983963993,0.0010101010101011276,0.02376910016977929,-0.033271559613549884
15,2016-11-22,-0.019395235186316584,-0.06930481283422463,0.06759033888784893,-0.05736499264551387,-0.027031550757385503,-0.017806267806267817,-0.06564304831666423,0.013953594624809051,-0.042459467727133715,0.040979131479794484,-0.09930475086906132,0.017037157228622313,-0.04186684969114618,-0.059286463798530864,-0.030775105001909053,-0.009573195053849237,0.00473684210526315,-0.04843272603824833,0.0870412471581683,-0.02882352941176458,-0.020778398903069317,-0.05061247744753583,-0.022522522522522515,-0.05465337892803168,-0.03579795707993616,-0.06328059950041631,-0.0470926885434656,0.12520798668885202,-0.17062878041918694,0.011832611832611972,0.01770555420810105,-0.026021513271788366
16,2016-11-23,-0.02229688454489931,-0.07486631016042777,0.06384572177494863,-0.06156755620928778,-0.03355929366474175,-0.023741690408357052,-0.07043245527539088,0.0036925462637591444,-0.05432854083817684,0.0336833437656332,-0.09872537659327918,-0.0024338796040890287,-0.047357584076870296,-0.07581322140608604,-0.04100801832760592,-0.024198909719452155,0.004912280701754312,-0.06710422088944223,0.09451120493666787,-0.04147058823529404,-0.03934184157789267,-0.06096287152217261,-0.0427927927927928,-0.06551463042952121,-0.048542779495829746,-0.07483347210657787,-0.04801381692573392,0.1139767054908487,-0.1748487832325223,0.02207792207792214,0.019282076158137373,-0.03393224507501591
17,2016-11-25,-0.01527183872938298,-0.0684491978609626,0.07695188167009936,-0.05316242908173985,-0.018997405640639342,-0.0140075973409306,-0.06282575010564861,0.01827403603998823,-0.04301009483022333,0.03559252769343213,-0.08864426419466964,0.01087132889826381,-0.041768800862829636,-0.059286463798530864,-0.0342878961435662,-0.013960909453530124,0.01614035087719312,-0.06133303157180037,0.10035725885027613,-0.0370588235294117,-0.026474000632844663,-0.0528914632988321,-0.02522522522522519,-0.06321705799651389,-0.04254521600599748,-0.07067027477102406,-0.03903281519861834,0.12167221297836939,-0.16092277394851606,0.027849927849928013,0.02389037108901304,-0.02527589078119974
18,2016-11-28,-0.009926695174099054,-0.07786096256684494,0.07414341883542419,-0.05736499264551387,-0.017407314419616737,-0.008784425451092037,-0.06423439921115637,0.01692389809774464,-0.04392780666870588,0.03129687804402015,-0.09107763615295483,0.007301638812266642,-0.0406902637513481,-0.07345225603357808,-0.030240549828178698,-0.017550857598723435,0.027807017543859613,-0.05827769605069599,0.0932120818447546,-0.0238235294117648,-0.025630207783989056,-0.05203684360459604,-0.033333333333333215,-0.05402676826448416,-0.03673507637522244,-0.060782681099084135,-0.04352331606217619,0.1170965058236273,-0.1793501195667464,0.027272727272727337,0.035047295658501065,-0.02482849247008545
19,2016-11-29,-0.004581551618814905,-0.08513368983957215,0.07938588279348435,-0.05778524900189119,-0.01506402209389901,-0.02302943969610638,-0.06282575010564861,0.018544063628436858,-0.04680330376261843,0.03286512816292042,-0.08910776361529549,0.016712639948077035,-0.037846847730169664,-0.06951731374606507,-0.028102329133256942,-0.021140805743916857,0.021929824561403466,-0.04945117121194975,0.07502435855797351,-0.015294117647058902,-0.017719649825967743,-0.04994777324090782,-0.034684684684684663,-0.05423563848566659,-0.039077874613438146,-0.05703580349708581,-0.04559585492227969,0.12084026622296173,-0.17062878041918694,0.029870129870130047,0.03723017220470548,-0.023624685954407032
20,2016-11-30,-0.02367135003054377,-0.07529411764705884,0.06515633776446372,-0.07984870771170427,-0.032889781571679544,-0.04202279202279191,-0.08113818847725018,-0.00926877798177772,-0.0753135515448149,0.02352379434790941,-0.09965237543453065,-0.011195846178809088,-0.05245612314932835,-0.1017838405036725,-0.03818251240931647,-0.042680494615077724,0.01412280701754387,-0.07604390630304403,0.04904189671971415,-0.04382352941176482,-0.038076152304609256,-0.06912923748931721,-0.07117117117117111,-0.06530576020833878,-0.06194358541842382,-0.08118234804329727,-0.050546919976971805,0.10752911813643928,-0.200872133914756,0.01630591630591649,0.02752849866602003,-0.04151139997169184
21,2016-12-01,-0.03955406230910208,-0.052192513368983895,0.07002434001123392,-0.10128178188695103,-0.04946020587496858,-0.04629629629629617,-0.08325116213551198,-0.015209384927648784,-0.11079840929947993,0.034637935729532776,-0.12039397450753186,-0.016874898588349785,-0.05598588096872237,-0.12670514165792235,-0.04742268041237108,-0.05650844302619329,8.7719298245581e-05,-0.08917053298630773,0.08346865865540765,-0.029705882352941138,-0.06360088598249136,-0.10112999715126769,-0.08018018018018003,-0.08849035475959566,-0.07197076187798701,-0.08649042464612822,-0.05745538284398377,0.1044093178036607,-0.20987480658320445,0.01976911976911988,0.021343681785108037,-0.051897513716921195
22,2016-12-02,-0.022755039706780722,-0.05882352941176472,0.07901142108219439,-0.08783357848287465,-0.045777889363126656,-0.04178537511870839,-0.08832229891534016,-0.003868226212804027,-0.10663811563169157,0.037024408545213605,-0.12120509849362682,-0.011195846178809088,-0.04814197470340231,-0.11306400839454345,-0.043298969072164906,-0.05371626113548722,0.0009649122807018351,-0.08441778884236739,0.08151997401753808,-0.010294117647058898,-0.06075308511760369,-0.0919190960022791,-0.07274774774774773,-0.07178073706499621,-0.0572579889419923,-0.08326394671107407,-0.051237766263672824,0.11460066555740434,-0.19749613166408786,0.02279942279942282,0.032136793596895474,-0.04592383460152272
23,2016-12-05,-0.02978008552229694,-0.06096256684491985,0.07732634338138933,-0.07207396511872255,-0.04761904761904756,-0.035612535612535634,-0.08959008311029726,0.003152491086861664,-0.0891404099112878,0.03484249317724464,-0.10590961761297801,-0.008112932013629726,-0.0402000196097656,-0.11358866736621187,-0.037724322260404564,-0.04706820901475861,-0.0032456140350877183,-0.09154690505827778,0.06950308541734329,-0.0052941176470587825,-0.05505748338782823,-0.09286867344031902,-0.07590090090090085,-0.06238157711178394,-0.056227157717177345,-0.08649042464612822,-0.0444444444444444,0.11231281198003318,-0.1944014629343086,0.009235209235209263,0.030802813485326208,-0.04372429053854854
24,2016-12-06,-0.018020769700672012,-0.04427807486631019,0.07901142108219439,-0.059676402605589485,-0.04368566407230734,-0.03679962013295335,-0.08395548668826591,0.0158437877439499,-0.0946466809421842,0.029660439744526812,-0.10243337195828506,-0.00973551841635567,-0.03431708991077553,-0.12618048268625381,-0.032073310423825774,-0.0430793777423214,0.0034210526315789913,-0.09516804345366081,0.07405001623903873,0.022058823529411686,-0.046725029005379226,-0.09334346215933909,-0.08445945945945943,-0.07324282861327369,-0.04835535563677251,-0.08222314737718561,-0.04536557282671272,0.12208818635607321,-0.19271346180897453,0.015295815295815363,0.02728595682755275,-0.04102212712435804
25,2016-12-07,-0.001069028711056963,-0.033155080213903676,0.09848343006927562,-0.05694473628913643,-0.031467068373922435,-0.019705603038936315,-0.07127764473869547,0.020434256747577484,-0.08289996940960531,0.049024953710142816,-0.09235225955967552,0.022067175077072898,-0.02774781841356999,-0.11149003147953829,-0.017563955708285506,-0.0340380268581304,0.0029824561403508643,-0.06133303157180037,0.09223773952582026,0.05676470588235283,-0.030482016664908795,-0.07767543443167801,-0.055405405405405395,-0.07115412640144869,-0.03654765251616521,-0.06463363863447125,-0.030742659758203672,0.13415141430948418,-0.17259811506541012,0.018759018759018753,0.03068154256609268,-0.027135701717672545
26,2016-12-08,-0.0018326206475259843,-0.01668449197860966,0.09118142669912022,-0.07984870771170427,-0.040170725583730804,-0.027065527065527117,-0.07451753768136349,0.01746395327464212,-0.0756194554909757,0.07452611307237667,-0.08122827346465811,0.013791984423170423,-0.03480733405235803,-0.10571878279118563,-0.016723940435280582,-0.04148384523334647,-0.0052631578947367474,-0.06857530836256653,0.11042546281260135,0.07000000000000006,-0.03575572197025634,-0.06836957553888523,-0.06914414414414416,-0.10081369780936289,-0.04273263986505471,-0.06962947543713571,-0.03857225100748407,0.12999168053244592,-0.1336334224222816,0.015007215007215136,0.022071307300509435,-0.027346096216401494
27,2016-12-09,0.012064752596212536,-0.00406417112299462,0.10672158771765594,-0.0687119142677034,-0.035149384885764356,-0.002849002849002802,-0.06620650795886729,0.03798604999674193,-0.0650351789538085,0.08891313105298693,-0.07636152954808806,0.025474606522797316,-0.016570251985488782,-0.09784889821615939,-0.0035127911416569235,-0.027921818907060136,0.0053508771929824395,-0.05194070385877558,0.12958752841831767,0.08029411764705863,-0.02510283725345419,-0.059538505365112515,-0.055180180180180116,-0.08013554591229588,-0.029425545871989534,-0.060782681099084135,-0.02855497985031652,0.1470465890183028,-0.12899141932761293,0.011255411255411296,0.04765947125879233,-0.015292464371702952
28,2016-12-12,0.015424557116676674,0.005775401069518793,0.11140235910878116,-0.06555999159487291,-0.028956398024939323,-0.005223171889838563,-0.05972672207353147,0.04284654658881837,-0.06142551238910976,0.09320878070239891,-0.0935110081112398,0.036345935421061126,-0.008726345720168616,-0.09312696747114368,-0.005803741886216018,-0.018747506980454687,0.006842105263157983,-0.04718795971483536,0.11139980513153613,0.07588235294117651,-0.015188271279400922,-0.05612002658816828,-0.03918918918918923,-0.07533153082509847,-0.018648673976197072,-0.054746044962531326,-0.01980426021876802,0.14434276206322805,-0.12575608383738923,0.03419913419913434,0.05069124423963145,-0.010851460487063092
29,2016-12-13,0.018478924862553425,-0.007486631016042855,0.1231979030144168,-0.06850178608951474,-0.019750606745334354,-0.008547008547008517,-0.057754613325820436,0.03717596723139582,-0.050412970327317064,0.0893904270349366,-0.08771726535341828,0.034236573097517375,-0.010785371114815145,-0.08551941238195171,-0.0028255059182892284,-0.01675309134423597,0.011754385964912295,-0.03881407717551211,0.11789542059110114,0.033823529411764586,-0.011707625777871544,-0.05203684360459604,-0.02972972972972976,-0.060084004678776504,-0.010120888389091864,-0.042152373022481204,-0.01922855497985021,0.15682196339434284,-0.11745674497116332,0.03607503607503615,0.06390977443609036,-0.006782613493028222
30,2016-12-14,0.007025045815516107,-0.0248128342245989,0.10653435686201096,-0.059676402605589485,-0.029040087036572126,-0.021604938271604812,-0.0715593745597971,0.019084118805334116,-0.048088100336494244,0.08407199724103198,-0.09663962920046354,0.020120071393801675,-0.019609765663300305,-0.09942287513116477,-0.021916762122947464,-0.027788857864645466,0.0053508771929824395,-0.045377390517143845,0.1276388437804481,0.011176470588235343,-0.02868895686109063,-0.06181749121640878,-0.03536036036036039,-0.08055328635466086,-0.020991472214412887,-0.05578684429641967,-0.02855497985031652,0.1545341098169717,-0.12589675059783378,0.029437229437229595,0.03977686150861026,-0.016859093178291595
31,2016-12-15,0.011912034208918731,-0.021604278074866312,0.11327466766523142,-0.05757512082370253,-0.009624236337768766,-0.013532763532763559,-0.06705169742217199,0.037445994819844675,-0.04411134903640246,0.09170871167002415,-0.10104287369640785,0.019308778192438814,-0.012550250024512266,-0.09601259181531996,-0.02672775868652144,-0.023932987634623037,0.012192982456140422,-0.03394817245671611,0.16791165962975008,0.03705882352941181,-0.02594663010231002,-0.07435191339853764,0.006981981981982077,-0.0749137903827336,-0.013213382063536616,-0.06432139883430465,-0.024985607369026885,0.1636855241264561,-0.12223941482627665,0.025685425685425756,0.0395343196701432,-0.011805595816285375
32,2016-12-16,0.023824068417837463,-0.005133689839572186,0.1145852836547463,-0.055263710863626914,-0.0037660055234747247,-0.009021842355175558,-0.06705169742217199,0.03717596723139582,-0.03475068828387873,0.09375425777087387,-0.11784472769409038,0.03034236573097515,-0.008138052750269575,-0.09155299055613841,-0.013822069492172573,-0.025528520143597744,0.01964912280701747,-0.021613669797442725,0.16726209808379333,0.014117647058823346,-0.02499736314734735,-0.07083847687778944,-0.0006756756756757243,-0.07052751573790117,-0.007871802080404722,-0.04964612822647785,-0.024985607369026885,0.17221297836938443,-0.12167674778449855,0.0242424242424244,0.04390007276255159,-0.007638234609959271
33,2016-12-19,0.03481979230299337,-0.014545454545454528,0.12001497846845166,-0.062197940743853763,-0.0044355176165369326,-0.010683760683760535,-0.06944640090153531,0.03582582928915268,-0.04086876720709687,0.11455065968233935,-0.11610660486674385,0.023202985558981037,-0.005196587900774596,-0.08761804826862529,-0.011912943871706827,-0.030448078712936977,0.007631578947368434,-0.02002942174946265,0.1653134134459242,0.027941176470588358,-0.022993355131315285,-0.07330737821669353,0.004279279279279402,-0.08368633967239836,-0.012182550838721773,-0.048084929225645334,-0.024640184225676487,0.17741264559068215,-0.12322408214938818,0.032900432900432985,0.04365753092408453,-0.007229540868632811
34,2016-12-20,0.02840562003665248,-0.01133689839572194,0.125819134993447,-0.05988653078377815,0.002510670348983224,-0.010921177587844277,-0.06479785885335954,0.03231547063931961,-0.07953502600183537,0.11727805211878306,-0.10046349942062571,-0.0029206555249067234,0.006079027355623046,-0.08499475341028317,-0.013363879343260776,-0.025794442228427084,0.0036842105263157343,-0.027045377390517156,0.15264696329977268,0.030000000000000027,-0.021516717645817973,-0.0883107017377267,-0.0018018018018017834,-0.09057905697142066,-0.016961859244681743,-0.05599500416319725,-0.02625215889464594,0.17450083194675536,-0.12927275284850193,0.036363636363636376,0.046325491147223063,-0.010796133684255471
35,2016-12-21,0.027336591325595405,-0.013262032085561426,0.12731698183860707,-0.06345870981298596,0.0005858230814295151,-0.013057929724596296,-0.06958726581208619,0.02610483610500003,-0.0718262465585805,0.11168689088470884,-0.09478563151796049,0.012331656660717227,0.011569761741347273,-0.08814270724029383,-0.01832760595647176,-0.02738997473740179,0.0053508771929824395,-0.019916261174606875,0.14355310165638202,0.06852941176470573,-0.016770382871005185,-0.07596619504320579,0.010585585585585644,-0.05235580649502425,-0.018836097835254306,-0.04964612822647785,-0.02959124928036838,0.1701331114808653,-0.1282880855253904,0.027994227994228016,0.04111084162017953,-0.008555191017234898
36,2016-12-22,0.03359804520464271,-0.03358288770053475,0.12731698183860707,-0.06471947888211815,0.008536279186542872,-0.013532763532763559,-0.06507958867446106,0.0609383950148803,-0.08999694096053823,0.10507295660020954,-0.08713789107763614,0.013467467142625367,0.024021962937542884,-0.07791185729275973,-0.013211149293623436,-0.020608961574258733,0.008947368421052593,-0.012334502659273494,0.13608314387788245,0.08382352941176485,-0.020567450690855416,-0.08042920900199413,0.01306306306306304,-0.053817898043301726,-0.012744822415893586,-0.0465237302248126,-0.02740356937248123,0.16992512479201327,-0.13152342101561398,0.004184704184704291,0.021950036381275906,-0.008614451026783265
37,2016-12-23,0.03420891875381793,-0.034224598930481354,0.12862759782812216,-0.06030678714015558,0.011800150640220997,-0.012345679012345623,-0.06648823777996904,0.07389971926041716,-0.07745487916794125,0.10514113768673505,-0.09177288528389338,0.00859970793444731,0.015981959015589853,-0.07371458551941223,-0.011378388697976138,-0.021805610955989874,0.007192982456140307,-0.009052845988457792,0.13933095160766484,0.0982352941176472,-0.01856344267482335,-0.07188301205963354,0.013738738738738654,-0.04817840207137425,-0.015181332583637852,-0.04683597002497919,-0.021761658031088094,0.16950915141430944,-0.12012941341960903,0.0034632034632036124,0.022071307300509435,-0.006540997760480005
38,2016-12-27,0.035736102626756194,-0.02352941176470591,0.13255944579666745,-0.053792813616305946,0.02042011883839656,-0.012108262108262102,-0.07015072545428924,0.07605993996800664,-0.0753135515448149,0.10493658733309075,-0.0935110081112398,0.009248742495537865,0.01774683792528675,-0.0705666316894018,-0.01580756013745699,-0.018082701768381892,0.009736842105263044,-0.008939685413602017,0.14225397856446897,0.09499999999999997,-0.01856344267482335,-0.07425695565473367,0.01441441441441449,-0.049013882956104204,-0.014806484865523384,-0.04943796835970027,-0.025906735751295318,0.1682612312811982,-0.12167674778449855,0.005772005772005873,0.024617996604414216,-0.005774357222392501
39,2016-12-28,0.031001832620647596,-0.030160427807486512,0.13330836921924738,-0.07228409329691121,0.006946187965520156,-0.017331433998100554,-0.07578532187632059,0.06768908472609736,-0.06766595289079236,0.09784535706664155,-0.10521436848203936,0.004218724647087502,0.011373664084714186,-0.08578174186778587,-0.02283314242077128,-0.023667065549793698,0.001315789473684159,-0.01199502093470639,0.12633972068853527,0.11088235294117665,-0.02130576943360396,-0.07928971607634605,0.007207207207207134,-0.06196383666941896,-0.019585793271483354,-0.05349708576186507,-0.032009211283822725,0.15910981697171378,-0.13278942185961462,0.00014430014430022453,0.01370361387339325,-0.011811825406169985
40,2016-12-29,0.03619425778863761,-0.029732620320855663,0.14117206515633796,-0.05820550535826863,0.015649845175328414,-0.012345679012345623,-0.07184110438089863,0.07416974684886579,-0.05940654634444775,0.09866357266935455,-0.10463499420625721,0.011844880739899422,0.019609765663300305,-0.07555089192025177,-0.013745704467353792,-0.016620130301821523,0.0094736842105263,-0.004979065293651663,0.12341669373173114,0.1132352941176471,-0.012024048096192397,-0.06922419523312129,0.00990990990991003,-0.05945739401522898,-0.016118451878924134,-0.045274771024146454,-0.02878526194588371,0.16306156405990024,-0.12575608383738923,-0.000577200577200454,0.012369633761823984,-0.006046784462374943
41,2016-12-30,0.032681734880879665,-0.02352941176470591,0.13218498408537727,-0.07144358058415645,0.0044355176165369326,-0.015669515669515577,-0.07818002535568391,0.06795911231454599,-0.062037320281431496,0.09170871167002415,-0.11367323290845888,0.0022716209638162788,0.0141190312775763,-0.0868310598111226,-0.022069492172584804,-0.019944156362185828,0.001052631578947416,-0.011881860359850727,0.12081844754790505,0.10264705882352954,-0.015610167703828726,-0.07596619504320579,-0.001576576576576616,-0.07386943927682099,-0.019492081341954792,-0.047772689425478854,-0.031894070236039074,0.1516222961730449,-0.13236742157828107,-0.0025974025974024872,0.003638127577007211,-0.012430178720342577
42,2017-01-03,0.03283445326817325,-0.011978609625668546,0.13536790863134263,-0.06829165791132585,0.012804418779814197,-0.007597340930674323,-0.07677137625017594,0.07362969167196831,-0.053227286631997495,0.08911768140663123,-0.10393974507531867,0.007463897452539392,0.018923423865084832,-0.07423924449108077,-0.015120274914089293,-0.024464831804281162,0.004912280701754312,-0.009505488287880559,0.09516076648262417,0.08764705882352941,-0.012867840945048004,-0.07055360364637742,0.01013513513513531,-0.04880501273492177,-0.019304657482897447,-0.05047876769358861,-0.03051237766263659,0.14392678868552422,-0.11970741313827549,-0.009235209235209263,0.006063545961678463,-0.00895551534764738
