,date,ACN,ADBE,AMD,AKAM,ADS,APH,ADI,ANSS,AAPL,AMAT,ADSK,ADP,AVGO,BR,CDNS,CDW,CSCO,CTXS,CTSH,GLW,DXC,FFIV,FIS,FISV,FLT,FLIR,FTNT,IT,GPN,HPE,HPQ,INTC,IBM,INTU,IPGP,JKHY,KLAC,LRCX,MA,MXIM,MCHP,MU,MSFT,MSI,NTAP,NVDA,PAYX,PYPL,QRVO,QCOM,CRM,STX,SWKS,SYMC,SNPS,TEL,TXN,VRSN,V,WDC,WU,XRX,XLNX,sum
10,2016-11-15,-0.0012915446874461889,-0.030036492935342052,-0.016925246826516194,-0.038619676945668036,0.04163775156141547,0.016813086943350486,0.0724842767295597,0.014450867052023142,-0.03928603462193914,0.02456747404844295,0.07203994293865912,0.06235618959963185,-0.013921800947867435,-0.04880711055668163,0.011128775834658322,0.0897009966777409,0.04002624671916011,0.012472050532324364,0.051844660194174885,0.0473870682019486,0.14848882923133644,0.047160169367790994,-0.027456083279115195,0.03023538961038974,-0.16058605513087798,0.07462686567164178,0.012594458438287104,0.180603948896632,-0.05156794425087108,0.06023552909487351,0.10592334494773525,0.0112977983777518,0.03848419399175329,0.0326846075053544,-0.007558261599831972,0.051403029550533885,0.05209742895805136,0.05278500780843309,-0.023628048780487743,-0.00025367833587019994,0.08325024925224334,0.06595995288574796,-0.015551839464882922,0.13108407079646023,0.053792686612269325,0.24822592324402604,0.02598120508568269,-0.06259027443428022,-0.030530262453133394,-0.02297336845185849,-0.01895294897282973,0.1423909819044793,0.001582904629995996,-0.0396510705789056,0.030360205831903908,0.06256912624427247,0.022897465437788034,-0.05223251895534964,-0.03736829208527337,0.043151642208245855,0.042553191489361764,0.009473673023335127,0.05952848722986248,0.01889248670317989
11,2016-11-16,0.010160151541243279,-0.02610648451389541,0.08180535966149516,-0.03230543318649026,0.0444631704173688,0.02696152681005759,0.0672955974842766,0.03245887060915975,-0.013454121445869549,0.0387543252595155,0.10656205420827392,0.0730556833870224,-0.00574644549763037,-0.021206923436769,0.027424483306836223,0.12181616832779629,0.03576115485564313,0.019767038540144277,0.07436893203883499,0.04827280779450849,0.15299416716890324,0.0417579208643597,-0.022771633051398843,0.04717938311688297,-0.15664813527912913,0.07340846786475796,0.024559193954659886,0.19163763066202089,-0.02522648083623702,0.06567029433772031,0.10104529616724744,0.009269988412514474,0.04254205118136012,0.03231213334574923,-0.0024144446777241146,0.057611124906878475,0.051420838971583116,0.05403435710567406,-0.009146341463414531,0.00938609842719429,0.09089398471252919,0.07420494699646629,-0.0025083612040133207,0.11324668141592942,0.049561801148382933,0.3270094134685011,0.02745531601252993,-0.05946076071256623,-0.0287448669880378,-0.029850746268656803,-0.028363154406891966,0.13497478493028758,0.004089170294156563,-0.05233941316415547,0.04236706689536884,0.05577500395007107,0.025345622119815836,-0.04091948489589603,-0.018867924528301994,0.04000698812019565,0.04103343465045595,0.005263173876438376,0.05206286836935159,0.026624240523045906
12,2016-11-17,0.0192009643533666,-0.00991859268269868,0.19322990126939366,-0.022026431718061623,0.07836819668880746,0.03014238109663747,0.0724842767295597,0.03968430413517132,-0.013812898017759423,0.06332179930795845,0.11925820256776043,0.08582604693971452,-0.010426540284360297,0.011850927802900424,0.05246422893481717,0.1508305647840531,-0.014107611548556442,0.03518060791527322,0.09475728155339813,0.05491585473870697,0.17045240050979715,0.050591327201051195,-0.012752114508783219,0.06594967532467533,-0.1272874681491778,0.07736826073713066,-0.0037783375314861534,0.21416957026713135,-0.027735191637630607,0.06884059354634964,0.1073170731707318,0.014484356894553851,0.045879965966359126,0.05968898407672962,0.008608020155364215,0.07462130618326279,0.06968876860622442,0.08068714211348249,-0.004858993902438935,0.008117706747843734,0.08757062146892669,0.12956419316843348,0.01404682274247504,0.11103429203539816,0.11514052583862178,0.33801593048515577,0.030403537866224406,-0.03996148290804036,-0.008212819139439387,-0.02443664032777293,-0.003445990722332759,0.16374962919015124,0.02822846590159611,-0.05511498810467885,0.05471698113207557,0.0613051034918628,0.03801843317972353,-0.02551450234685282,-0.006738544474393704,0.027253668763102645,0.04508611955420472,0.00842103824804763,0.045972495088408616,0.039340945215907475
13,2016-11-18,0.019717582228345076,-0.017310751380181566,0.22849083215796906,-0.024375917767988198,0.07861604044810133,0.030596788851863232,0.07657232704402506,0.03779457536682984,-0.012826262445062242,0.06366782006920424,0.09700427960057079,0.08594109526000926,-0.0037914691943128354,0.016061125838141344,0.049284578696343395,0.13909191583610192,-0.009842519685039353,0.0215319468905959,0.07902912621359226,0.05535872453498669,0.16763656972468732,0.0367206891517009,0.003513337670787431,0.05813717532467533,-0.1301829974519343,0.06853487663722202,-0.02518891687657432,0.1993031358885018,-0.01449477351916384,0.05570651909189728,0.10592334494773525,0.012456546929316303,0.04974147522743633,0.07998882577521194,0.007558261599831972,0.07660789669729318,0.08308525033829506,0.09016137428422688,-0.0017149390243901275,0.016996448503297845,0.07294782319707527,0.13133097762073032,0.00919732441471588,0.10591814159292046,0.11816258688425485,0.35206372194062285,0.0305878017320802,-0.035146846413095845,-0.013033386895197285,-0.015071700321919845,0.030748840291583646,0.1655295164639572,0.031658092599920806,-0.05828707375099118,0.048198970840480415,0.05340496128930328,0.04550691244239635,-0.03670718498014203,-0.00980151923548167,0.06446540880503138,0.037487335359675855,-0.006315808651726207,0.04086444007858536,0.03986785743461452
14,2016-11-21,0.030480454623730058,-0.011415738748011606,0.26093088857545843,-0.017621145374449143,0.13343908000396554,0.02953650408966979,0.09779874213836459,0.042352156514006145,0.0021526594313392433,0.08477508650519039,0.07731811697574886,0.09974689369535206,0.022393364928909865,0.024169655387494382,0.06756756756756754,0.1466223698781839,-0.014107611548556442,0.03518060791527322,0.06990291262135928,0.057130203720106465,0.15956448240778043,0.049569280186888776,0.008848405985686592,0.06980519480519476,-0.1179059532082466,0.07980505635089874,-0.03431989924433254,0.2075493612078978,0.0033449477351916723,0.04710145464042137,0.11498257839721249,0.013325608342989348,0.06531841089076518,0.07710215103827167,0.02456435019945391,0.09510802085920034,0.0955345060893098,0.10609057782404996,0.009336890243902385,0.022831050228310446,0.0834164174144234,0.1478209658421672,0.01772575250836117,0.10384402654867264,0.12178906013901458,0.34656046343229563,0.052883729500644794,-0.021906596051997962,-0.01892519193001241,-0.018144571261340503,0.009277667329357309,0.1812518540492436,0.041155520379897226,-0.027755749405233954,0.051629502572899,0.05466898404171272,0.06105990783410142,-0.02912504513178482,0.0008576329331044796,0.06865828092243187,0.06636271529888571,0.0021052695505754393,0.043811394891944966,0.05062521706337386
15,2016-11-22,0.0287583950404684,-0.015532890427622403,0.2256699576868828,-0.018795888399412597,0.1555467433330029,0.03029385034837917,0.14606918238993716,0.04357492218763892,0.0027805184321463283,0.09584775086505193,0.07289586305278184,0.10895075931891385,0.04869668246445502,0.023234055824107536,0.06399046104928452,0.13444075304540415,-0.019356955380577467,0.04035768521593308,0.032621359223300894,0.06288751107174506,0.13760088942584248,0.04942327347057973,0.01027976577748868,0.07863230519480524,-0.11391012277044255,0.07675906183368886,-0.01920654911838804,0.20859465737514538,-0.0004181184668989868,0.03577896860025098,0.11149825783972123,0.0278099652375432,0.06466391779566716,0.0841791600707702,0.019420533277346053,0.09771542090886509,0.12368064952638691,0.11098386257157733,0.009241615853658569,0.016489091831557445,0.08956463941508797,0.16254416961130724,0.022073578595317667,0.11048119469026552,0.10970081595648207,0.35626357711803047,0.05951722867145737,-0.02912855079441501,-0.01267630780217821,-0.0004389815627743321,0.0015904572564611197,0.15574013645802443,0.04682759530404956,-0.004361617763679604,0.05145797598627788,0.05735503239058315,0.07142857142857162,-0.03839210494644363,-0.02070570938495464,0.06900768693221515,0.07750759878419466,-0.019999980821958196,0.048133595284872266,0.053960357275463666
16,2016-11-23,0.03168589633201302,-0.02489005333582872,0.2411847672778562,-0.023788546255506415,0.16511351244175665,0.030596788851863232,0.1570754716981133,0.04502000889284141,-0.0023320477172840137,0.1031141868512111,0.07203994293865912,0.11194201564657158,0.049052132701421725,0.027600187119912745,0.05286168521462642,0.13754152823920274,-0.02526246719160108,0.031650791214369756,0.006990291262136017,0.0713020372010631,0.1574995268099466,0.050518323842896784,0.02797657774886142,0.09172077922077904,-0.11252026870511933,0.08193725251294559,-0.028967254408060472,0.20336817653890837,0.004738675958188221,0.06657612751213238,0.036236933797909376,0.01969872537659323,0.06014791543949216,0.07849892913679102,0.01952550913289941,0.10404767817233673,0.10730717185385652,0.11348256116605948,-0.003810975609755962,0.013698630136986356,0.09853772017281481,0.17255594817432263,0.010033444816053505,0.10978982300884965,0.09851919008763965,0.3608979000724113,0.06965174129353224,-0.03586904188733753,-0.024995536511337235,-0.0030728709394206577,-0.01988071570576544,0.15158706615247697,0.03297717979158432,-0.014670896114195031,0.047684391080617505,0.06414915468478433,0.06653225806451624,-0.03971597063425203,-0.025116393040921503,0.06638714185883998,0.08763931104356648,-0.024210519923108964,0.04361493123772098,0.05261322470737584
17,2016-11-25,0.039607370415016385,-0.017310751380181566,0.23695345557122693,-0.016886930983847193,0.16332903737483884,0.040139351711602655,0.16666666666666674,0.050244553134726644,0.0026908242891741097,0.1031141868512111,0.08174037089871611,0.11504832029452361,0.04709715639810419,0.02697645407765492,0.06359300476947549,0.14817275747508307,-0.012795275590551158,0.039063426972884896,0.03398058252427183,0.07573073516386186,0.15562230628654006,0.05212439772229538,0.024853610930384074,0.08796672077922074,-0.11020384526291405,0.0855924459335975,-0.03746851385390437,0.20406504065040654,0.004738675958188221,0.0516304646433976,0.057839721254355325,0.026651216685978918,0.06774003534262718,0.08082689263432341,0.02267478479949614,0.10230941147256023,0.11326116373477668,0.11962519521082782,0.007336128048780477,0.019786910197869156,0.09803921568627438,0.18551236749116606,0.012207357859531864,0.11974557522123908,0.10637654880628578,0.3636495293265749,0.0683618942325408,-0.03081367356764564,-0.019817889662560262,-0.0007316359379572202,-0.022796554009277603,0.15900326312666868,0.015829046299960403,-0.015860428231562196,0.055917667238422064,0.07441933954811186,0.07186059907834119,-0.022505716692742816,-0.018255329576084445,0.07599580712788256,0.08814589665653516,-0.012631577349198175,0.04891944990176822,0.056735698364027254
18,2016-11-28,0.03977957637334262,-0.02217647609244877,0.24541607898448525,-0.028340675477239285,0.15019331813224923,0.03741290518024831,0.16603773584905657,0.04212983548243665,0.0007175531437797478,0.10173010380622838,0.07246790299572048,0.1110216290842152,0.03465639810426535,0.028223920162170568,0.054054054054053946,0.1450719822812847,-0.01837270341207342,0.0290622451759619,0.10582524271844673,0.07174490699734282,0.14360802114491622,0.041100890640969556,0.02368249837345493,0.08167613636363624,-0.13278897382441512,0.074322266219921,-0.04785894206549124,0.20069686411149834,-0.0029268292682925745,0.057065229886244406,0.050871080139372804,0.028679026651216466,0.07677204005497762,0.07747462519787685,0.021100146966197775,0.10007449714427596,0.11650879566982408,0.11160853722019781,-0.015243902439024293,0.012937595129375978,0.09504818876703225,0.1772673733804475,0.013545150501672376,0.11808628318584091,0.10093683892414607,0.3629254163649529,0.06854615809839681,-0.038035628310062575,-0.02053204784859841,-0.018144571261340503,-0.033399602385685845,0.16790269949569847,0.01965439915578404,-0.03251387787470261,0.05145797598627788,0.06967925422657606,0.07330069124423977,-0.03562402214466254,-0.03111982357265386,0.08787561146051703,0.07396149949341435,0.0,0.04695481335952856,0.0518557191008604
19,2016-11-29,0.04132942999827782,-0.017965752783756006,0.2595204513399154,-0.012041116005873653,0.13368692376325964,0.036504089669797235,0.17185534591194962,0.05080035571365049,-0.00026908242891743317,0.11280276816608992,0.0736091298145507,0.11642890013805807,0.039395734597156284,0.04303757991579604,0.05683624801271869,0.14684385382059806,-0.021325459317585338,0.03470997258402542,0.08019417475728163,0.07041629760850321,0.15806268862627326,0.04256095780405911,0.026675341574496025,0.08096590909090917,-0.13313643734074598,0.07371306731647898,-0.04785894206549124,0.20882694541231128,-0.016167247386759565,0.07518119196360828,0.05574912891986061,0.02288528389339506,0.07029255841350879,0.08166495949343511,0.010497585555322209,0.09672212565185001,0.105277401894452,0.11993753253513795,-0.01086128048780488,0.008371385083713712,0.09720837487537382,0.14369846878680814,0.021571906354515225,0.12154314159292046,0.10335448776065248,0.35047067342505445,0.09563294637921493,-0.039720751083293204,-0.03088734154615247,-0.02297336845185849,-0.033399602385685845,0.17175912192227827,0.01859912940245345,-0.03568596352101505,0.04922813036020601,0.06209511771211873,0.07142857142857162,-0.047779516187266835,-0.030262190639549158,0.09486373165618445,0.07193515704154008,-0.004210539101150768,0.061100196463654166,0.05179239484557274
20,2016-11-30,0.02832788014465315,-0.0379900814073173,0.2566995768688294,-0.02055800293685739,0.13403390502627133,0.033929112390185034,0.1672955974842767,0.04524232992441091,-0.00870033186832897,0.11418685121107286,0.03580599144079888,0.1046939714680164,0.010011848341232144,0.009511928894433197,0.044515103338632844,0.1348837209302327,-0.021653543307086576,0.0204729989250938,0.06951456310679616,0.06421612046058467,0.13816407294564614,0.02752226602423713,0.004424202992843185,0.06148538961038974,-0.1351633078526755,0.09381663113006389,-0.052267002518891714,0.19419279907084785,-0.04459930313588856,0.07789853561776106,0.07317073170731714,0.005214368482039378,0.06171869886772696,0.0585715615979141,0.006928406466512715,0.073255525204867,0.08037889039242208,0.10380010411244145,-0.026295731707317027,-0.003805175038051667,0.09970089730807596,0.15017667844522964,0.007692307692307665,0.10965154867256643,0.10486551828346924,0.33526430123099216,0.0862354892205639,-0.05440539239287434,-0.0464202820924835,-0.0030728709394206577,-0.045725646123260466,0.1895579946603383,0.013718506793299001,-0.032910388580491556,0.03739279588336197,0.06873123716226903,0.06466013824884809,-0.05102900469370575,-0.0526831658907132,0.11215932914046123,0.06534954407294857,-0.015789481675061223,0.0605108055009822,0.04100729136653758
21,2016-12-01,0.0130876528327879,-0.06886871900439784,0.18335684062059254,-0.06740088105726871,0.13105977991474171,0.010905786125416483,0.08506289308176096,0.04057358826144952,-0.017938828594492806,0.04152249134948116,-0.012553495007132653,0.10181776346065341,-0.03560426540284367,0.0009355995633868464,0.0007949125596184992,0.17032115171650064,-0.03379265091863526,0.005647727408063297,0.050097087378640826,0.04207263064658995,0.11300920073322152,0.01737479924076535,-0.01457384515289517,0.048295454545454364,-0.1575747046560112,0.08406944867499244,-0.0853274559193955,0.17270615563298497,-0.07428571428571429,0.05842394068059131,0.04947735191637648,-0.022016222479722014,0.04601086458537873,0.05568488686097406,-0.01249212681083367,0.05016141047926492,0.027469553450608863,0.02634044768349808,-0.04554115853658525,-0.041856925418569224,0.017447657028913266,0.08833922261484095,-0.010033444816053394,0.09499446902654873,0.07101843457237811,0.2692251991310646,0.08126036484245436,-0.07703418391911399,-0.10676664881271192,-0.061164764413228045,-0.09264413518886694,0.1305250667457727,-0.05315921382403377,-0.057890563045202126,-0.025042881646655135,0.05624901248222458,0.013968894009216637,-0.06643398724274896,-0.07583925508453804,0.07634521313766585,0.050658561296859084,-0.005263173876438487,0.04891944990176822,0.013297773358100118
