,date,APD,ALB,AVY,BLL,CE,CF,EMN,ECL,FMC,FCX,IP,IFF,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,VMC,WRK,sum
10,2016-11-15,0.044457885982156276,-0.03353437876960197,0.02861685214626397,-0.006244308572915358,0.08644020988677159,0.11691442346323822,0.0385736089912585,0.01783484929552337,0.14406780779823736,0.2547085201793722,0.07982813206693806,-0.11790197250448298,0.00948439386101052,0.06661552231172485,0.18819991704686867,0.14925986842105265,-0.10645586694155673,0.26134225381559695,0.06958794970745674,0.037632089713176775,0.03312856516015805,0.10430952084112555,0.16487889273356404,0.09578459501213854,0.06620744800794975
11,2016-11-16,0.04899440495992757,-0.01628468033775643,0.03165197282844345,-0.004943410953558103,0.08685446009389652,0.10245078344716751,0.029138337727209862,0.023542001070090857,0.13347458735566087,0.2376681614349776,0.08412483039348717,-0.09720561864913335,0.010087946197620212,0.06380258278992468,0.14501244296972216,0.11883223684210531,-0.11040844956191986,0.2513067112690781,0.06709821984314712,0.03903385809790816,0.035103115401492024,0.08872542908199321,0.12707612456747408,0.1043919664533215,0.059390104723113124
12,2016-11-17,0.043399364887343195,0.0008443908323281235,0.03974562798092207,-0.004943410953558103,0.08630212648439661,0.08838891120932102,0.033300957402525366,0.02398787230247912,0.13983052940040652,0.2376681614349776,0.09271822704658539,-0.10751643753735807,0.002672874633557587,0.06137322593018801,0.14615304852758193,0.12376644736842102,-0.13833993258428234,0.24294375914697897,0.08029378812398869,0.04172956653008408,0.047608600263273404,0.09175913227777088,0.12352941176470589,0.09865371882586627,0.05952121032744073
13,2016-11-18,0.04309693028882511,-0.005307599517491046,0.020089608324902475,-0.006244308572915358,0.07856945595139453,0.16351948573724395,0.02927709171638715,0.019083288746210014,0.14449154052762014,0.23139013452914803,0.09565807327001363,-0.1050508069336521,-0.0017244352474564684,0.06277969569108821,0.13889464952301944,0.16200657894736836,-0.13860344529432111,0.2301902571607779,0.08938130212871909,0.0264179426353246,0.03532250987275121,0.08170219839587767,0.10899653979238755,0.10946810858530132,0.05580022251773764
14,2016-11-21,0.05655526992287929,0.011459589867309772,0.015320132967191924,-0.010016911669051831,0.08146920740127017,0.2000803535556448,0.0502289440821424,0.0247904405207775,0.1538135627820476,0.3013452914798205,0.09249208502939865,-0.10303347280334729,0.006552853940334558,0.08886331671141812,0.15522604728328493,0.19449013157894735,-0.12859025939594837,0.2473343090110809,0.07419394995642992,0.03720077636402852,0.0247915752523038,0.10601338154012385,0.10795847750865062,0.11366144338998008,0.06636331250234395
15,2016-11-22,0.05632844397399084,0.016887816646562026,0.03598785951727135,-0.002471705476778996,0.07898370615851968,0.14061872237846518,0.05466907173581248,0.037631532013554514,0.15572036006427092,0.3560538116591927,0.09859791949344188,-0.1008667065152421,0.007328849801689907,0.09666283084004612,0.14724180837826628,0.12541118421052633,-0.1251647021956629,0.3027388668199875,0.05402713805552106,0.04183739486737115,0.03115401491882408,0.1169845821385529,0.10726643598615926,0.11962039284926052,0.06927220707754778
16,2016-11-23,0.06419174353546042,0.011821471652593285,0.029339499927735213,0.010277091192923082,0.08657829328914657,0.14021695460024097,0.062439295129735006,0.041466024612092145,0.17139832436344382,0.4538116591928252,0.10176390773405708,-0.1009414225941423,0.023538541127780643,0.10778672803989275,0.16248444628784742,0.12870065789473673,-0.1699604855169694,0.306920342881037,0.054649570521598356,0.0522967435842141,0.04058797718297513,0.13206998296139316,0.12162629757785459,0.12248951666298824,0.07707526799819764
17,2016-11-25,0.0701648268561923,0.013268998793727338,0.036421448186154004,0.002341615714843037,0.06724661695664191,0.14704700683005223,0.04259747467739716,0.0401284109149278,0.16758475424699637,0.43497757847533625,0.10470375395748532,-0.10056784219964143,0.026728746335574982,0.10817031070195648,0.1681356283699711,0.1278782894736843,-0.15889330279355074,0.31402885218482135,0.06348811153989797,0.05811947379771398,0.04124616059675312,0.14270872293562742,0.14247404844290656,0.12800706245861826,0.08057055321039774
18,2016-11-28,0.07197943444730082,0.012786489746682506,0.04885099002746052,0.00611421881097951,0.05771886219276423,0.13258336681398153,0.028305813792146584,0.03745318352059934,0.1682203533410711,0.41524663677130036,0.10108548168249665,-0.10079199043634202,0.023366097603034985,0.09423347398030946,0.12152633761924503,0.12458881578947367,-0.11857707349757585,0.29563035751620315,0.06311465206025146,0.04970886348932502,0.025230364194822164,0.1387607530233137,0.0777681660899654,0.1238137276539395,0.06946966257051868
19,2016-11-29,0.08475729623468942,0.036791314837153255,0.054343113166642754,0.002341615714843037,0.06545153272576631,0.10204901566894331,0.022478146246704744,0.038077403245942554,0.16101697028555906,0.3426008968609866,0.10447761194029859,-0.09406754333532574,0.053457492671150186,0.07045134893236171,0.13282870178349238,0.1126644736842104,-0.11594202741985193,0.288521848212419,0.0661023278974231,0.0567177054129826,0.030934620447564898,0.14831899596891485,0.0910899653979238,0.12315162215846387,0.07538908101597719
20,2016-11-30,0.09224255254801172,0.05886610373944512,0.04147998265645336,-0.023546246910368218,0.09527754763877372,0.16271595018079554,0.04231996669904281,0.04093097913322641,0.18898306149684063,0.37668161434977576,0.10176390773405708,-0.09556186491332941,0.03724780134505945,0.15483953458637,0.13775404396515967,0.16776315789473673,-0.14519104698485374,0.30022998118335775,0.05514751649446037,0.03439723959456553,0.0004387889425188085,0.1165274487802852,0.08693771626297586,0.12999337894504515,0.07635578903629336
21,2016-12-01,0.08929381521246027,0.033172496984318345,0.028761381702558264,-0.04891375048783664,0.08809721071527199,0.15387705905986326,0.03246843346746231,0.05662564651328683,0.19364407262405425,0.347982062780269,0.12460425146992304,-0.1145397489539749,0.03233316088980853,0.16583557089886214,0.1452716715055995,0.19613486842105265,-0.14967062801773967,0.29521220991009844,0.06050043570272634,0.026957084321759694,-0.006801228609038978,0.10493288451149074,0.08564013840830453,0.1238137276539395,0.0725060848313186
22,2016-12-02,0.09292303039467731,0.023642943305186792,0.0365659777424483,-0.03460387667490583,0.09223971278652288,0.14021695460024097,0.035521021229360406,0.042357767076868225,0.1976695091051932,0.38295964125560533,0.14111261872455905,-0.10288404064554701,0.03103983445421621,0.13975194987853223,0.15745541269182906,0.18503289473684204,-0.11515151629729015,0.3177921806397659,0.08390389642723761,0.01984041406081527,0.011847301448003389,0.10152516311349369,0.09913494809688594,0.12580004414036616,0.076275089540633
23,2016-12-05,0.11394223499168321,0.040772014475271456,0.05087440381558017,-0.04266944191492128,0.10977630488815238,0.14825231016472462,0.042458720688219875,0.057249866238630265,0.20572035761947105,0.42331838565022406,0.16259611035730437,-0.09586072922893007,0.03259182617692713,0.13284746196138597,0.15895893819991702,0.19942434210526327,-0.11778656237501406,0.3610704578716286,0.08489978837296164,0.03504420961828769,0.018429135585783296,0.10709387856875696,0.10294117647058831,0.13705583756345185,0.08525665896822443
24,2016-12-06,0.10819597761983979,0.041254523522315845,0.058100881630293255,-0.03473396643684146,0.11364264015465353,0.14785054238650064,0.04634383238518103,0.042357767076868225,0.2000000146687999,0.4251121076233184,0.1707372229760291,-0.09003287507471602,0.02621141576133801,0.1223628691983123,0.16823931978432194,0.2080592105263157,-0.1299077959385878,0.3711060004181477,0.08228557201543629,0.03752426137588971,0.022158841597191836,0.107343224036903,0.11098615916955024,0.14257338335908187,0.08617533881182182
25,2016-12-07,0.12309088159685477,0.07117008443908301,0.05954617719323618,-0.016781579289710025,0.12717481358740668,0.19405383688228195,0.06701817677258237,0.059479222400570686,0.2334745824660609,0.3838565022421523,0.20533695160560828,-0.06858936043036468,0.05414726677013282,0.14320419383710536,0.19167357942762342,0.24300986842105265,-0.11409751947224422,0.3955676353752875,0.08664259927797846,0.0586586154841493,0.042562527424309105,0.12114033994098805,0.12387543252595146,0.1650849702052526,0.10522063969128181
26,2016-12-08,0.12702253137758968,0.10735826296743056,0.0648937707761239,-0.010407180954859041,0.14899199116266204,0.22016874246685414,0.07908977383099769,0.06661316211877999,0.25000001222400003,0.39910313901345273,0.2134780642243328,-0.06037059175134485,0.0601827901362304,0.1576524741081704,0.1961841559518871,0.24095394736842102,-0.10750989077415718,0.3884591260715031,0.08714054525084025,0.07192150097045502,0.07152259763053981,0.12770643726883613,0.1167820069204153,0.16376075921430133,0.1135169310617985
27,2016-12-09,0.13072735520943612,0.0939686369119419,0.04957363780893198,-0.0003902692858072099,0.14305440486053578,0.2434712736038569,0.0711807964478981,0.07454967005528812,0.2459746001908607,0.41255605381165905,0.21732247851650843,-0.06380753138075324,0.06846007932402132,0.13054596598900403,0.19846536706760687,0.2919407894736843,-0.1359683992165973,0.36671545055404575,0.08776297771691777,0.07073538926029754,0.057042562527424234,0.12587790383576447,0.1116782006920416,0.15758110792319568,0.11109062237193612
28,2016-12-12,0.1314078330561015,0.1015681544028948,0.05087440381558017,-0.007285026668401251,0.14747307373653684,0.16512655685014055,0.06715693076175944,0.08319957196361694,0.2451271347320947,0.3775784753363227,0.21212121212121215,-0.07949790794979084,0.06466632177961706,0.1455056898094873,0.15973662380754883,0.24342105263157876,-0.14097497866200626,0.34016307756638087,0.07655919332752403,0.06372654733664018,0.050241333918385145,0.1252129825873749,0.08174740484429077,0.12712425513131764,0.10114880568157769
29,2016-12-13,0.1274761832753668,0.09915560916767197,0.04856193091487215,0.005333680239365091,0.1502347417840375,0.1414222579349136,0.06937699458859448,0.0898876404494382,0.23029661144368818,0.34887892376681595,0.20511080958842154,-0.0903317393903168,0.06682186583893768,0.14588927247155103,0.1520116134384073,0.21381578947368407,-0.10750989077415718,0.32615513276186503,0.07792854475289435,0.046474013370713774,0.0598946906537956,0.12035074595852535,0.08503460207612479,0.12822776429044347,0.0982205949585837
30,2016-12-14,0.12036897021019222,0.08492159227985518,0.03743315508021405,-0.024586965005854,0.1286937310135321,0.1293692245881879,0.04953517413625663,0.079454253611557,0.2135593397690576,0.31390134529147984,0.19674355495251028,-0.11513747758517634,0.05690636316606312,0.12632655670630366,0.14998963085856487,0.2080592105263157,-0.16521739177404438,0.31800125444281835,0.07257562554462837,0.03698511968945439,0.04848617814831058,0.10746789677097635,0.07889273356401394,0.13595232840432558,0.08576896413325574
31,2016-12-15,0.12724935732647835,0.08347406513872113,0.03671050729874259,-0.007415116430336988,0.14471140568903618,0.15106468461229405,0.06660191480505073,0.08828250401284121,0.23495764701890143,0.31031390134529135,0.21212121212121215,-0.10213687985654518,0.06423521296775303,0.13578826237054087,0.14791580257154702,0.22286184210526305,-0.185507249273274,0.3144469997909263,0.07718162579360133,0.03623032132844517,0.03312856516015805,0.1125794788679717,0.07205882352941195,0.1555947914367688,0.09096360593914588
32,2016-12-16,0.11469832148797843,0.07635705669481307,0.03974562798092207,-0.00273188500065058,0.12745098039215685,0.18441141020490148,0.05494657971416683,0.07249866238630287,0.21779661816688822,0.2403587443946189,0.2155133423790141,-0.11827555289898384,0.05613036730470755,0.13387034906022266,0.14262754043965153,0.21546052631578938,-0.16574441719412192,0.2680326155132762,0.07631022034109303,0.03428941125727847,0.035761298815270015,0.12936874038981006,0.06790657439446379,0.16354005738247612,0.08667308266776774
33,2016-12-19,0.11689097232723422,0.07358262967430629,0.030206677265500748,-0.004423051905815045,0.13062689864678267,0.13660104459622335,0.057444151519356224,0.07517388978063133,0.21059323511137618,0.2152466367713004,0.2139303482587065,-0.11932157800358634,0.06052767718572172,0.1269658611430764,0.15450020738282877,0.14185855263157898,-0.16258234569632057,0.26552372987664663,0.07992032864434218,0.03752426137588971,0.03378674857393582,0.11740015791879643,0.07422145328719743,0.15449128227764297,0.08486743318237666
34,2016-12-20,0.11522758203538497,0.07768395657418581,0.03367538661656311,-0.007285026668401251,0.13297431648715818,0.16472478907191634,0.05827667545441928,0.07383627608346721,0.20805086318307797,0.2699551569506726,0.2209407507914971,-0.11991930663478778,0.02077944473185034,0.1268380002557219,0.1719203649937786,0.1578947368421053,-0.16574441719412192,0.2987664645619903,0.07954686916469567,0.03127021781324135,0.02544975866608179,0.10622116943024551,0.08953287197231852,0.1582432134186713,0.08518981903798983
35,2016-12-21,0.11409345229094203,0.07696019300361878,0.03439803439803435,-0.007285026668401251,0.12261806130903063,0.16110887906789872,0.059941723324545615,0.06447298020331726,0.21144070057014197,0.2600896860986548,0.22003618272274994,-0.11655708308427981,0.021986549405069722,0.1222350083109578,0.16886146827042725,0.18338815789473695,-0.16864294897432996,0.29918461216809544,0.07693265280717054,0.03375026957084337,0.030276437033786907,0.1270830735984707,0.09160899653979238,0.15471198410946796,0.08702046884607295
36,2016-12-22,0.10456676243762297,0.0665862484921591,0.03150744327214916,-0.005463770001300938,0.10853355426677713,0.20972278023302526,0.05355903982239507,0.05751738897806313,0.20720339772431173,0.2376681614349776,0.21641791044776126,-0.1082635983263599,0.010432833247111528,0.11916634701444839,0.16212152633761923,0.20682565789473695,-0.17154150776209265,0.288521848212419,0.07033486866674976,0.024369204226870833,0.014480035103115574,0.12292731579603533,0.08399653979238764,0.13727653939527684,0.08164300923307222
37,2016-12-23,0.10751549977317398,0.07141133896260543,0.03237462060991492,-0.00845583452582288,0.11405689036177868,0.23382884692647643,0.06230054114055794,0.059033351168182646,0.2010593220442578,0.23856502242152477,0.22184531886024428,-0.11655708308427981,0.013881703742024465,0.12133998209947583,0.16709871422646216,0.19983552631578938,-0.14466404857233073,0.2855948149696843,0.07655919332752403,0.021026525770972748,0.016673979815708728,0.13161284960312525,0.08641868512110729,0.1452218053409844,0.08505631858605267
38,2016-12-27,0.11432027823983071,0.07370325693606761,0.03613238907356564,-0.005203590477429465,0.11253797293565304,0.2836480514262756,0.06119050922714053,0.06304619225967545,0.214406780779824,0.23408071748878911,0.22749886928991403,-0.11072922893006576,0.02215899292981538,0.11366832885820233,0.18825176275404387,0.23519736842105265,-0.14123849137204514,0.2935396194856785,0.07879995020540265,0.033534612896269245,0.0186485300570427,0.13194531022732003,0.1032871972318341,0.15360847495034213,0.09230841641630128
39,2016-12-28,0.09723272342355971,0.044390832328106145,0.02312472900708218,-0.011187719526473239,0.09306821320077319,0.2707914825231015,0.048702650201193354,0.052256108435883686,0.20042374739818292,0.21704035874439453,0.20714608774310284,-0.1123729826658697,0.012933264355923457,0.10446234496867413,0.17259435918705934,0.19490131578947367,-0.13623188491908145,0.2736776081956931,0.06050043570272634,0.02081086909639862,0.002852128126371367,0.12330133399825471,0.09731833910034604,0.13727653939527684,0.07950553033951868
40,2016-12-29,0.09156207470134592,0.05030156815440279,0.020667726550079646,-0.015350591908416922,0.09472521402927359,0.28163921253515456,0.0478701262661303,0.0496700552880327,0.2025423865970981,0.20896860986547083,0.20691994572591588,-0.11162582187686787,0.012329712019313543,0.09973149213655552,0.16569888013272505,0.20600328947368407,-0.07061924568602251,0.27388668199874555,0.05888211129092502,0.02771188268276914,-0.0015357612988152747,0.12675061297427592,0.10077854671280284,0.13904215404987852,0.08057997062056121
41,2016-12-30,0.08740359897172234,0.03835946924004818,0.014886544298309046,-0.023416157148432593,0.08726871030102168,0.26476496584973885,0.043568752601637284,0.045300517210629554,0.1983051081992675,0.18295964125560538,0.19990954319312526,-0.11962044231918711,0.010432833247111528,0.09679069172740062,0.14853795105765255,0.20600328947368407,-0.10223979861870924,0.24440727576834642,0.055894435453753166,0.02178132413198197,-0.005265467310223704,0.11681835182645561,0.08261245674740492,0.12050320017656158,0.07110508718998654
42,2017-01-03,0.08422803568728265,0.062123039806996294,0.013730307847954926,-0.014570053336802502,0.09790113228389963,0.28043390920048217,0.053420285833217784,0.05261280542179425,0.20826272954776948,0.23587443946188325,0.20737222976028957,-0.12455170352659894,0.007932402138299821,0.11085538933640193,0.15787017834923267,0.21422697368421062,-0.08748354598496644,0.24628893999581858,0.058135192331632,0.027064912659046758,0.020184291355857864,0.14092174708058014,0.07820069204152258,0.13043478260869557,0.07940077010927982
43,2017-01-04,0.09367911689097252,0.09408926417370322,0.04263621910680748,0.0003902692858073209,0.11599005799502882,0.3274407392527119,0.07090328846954375,0.059300873907615514,0.23326271610136962,0.33004484304932724,0.22229760289461775,-0.122907949790795,0.007501293326435565,0.13527681882112286,0.17357942762339285,0.266858552631579,-0.07878789662923302,0.2805770436964248,0.07518984190215372,0.04884623679102873,0.035761298815270015,0.14865145659310963,0.10544982698961958,0.14742882365923626,0.09576772304141423
44,2017-01-05,0.08286707999395126,0.09034981905910722,0.03237462060991492,-0.00013008976193584765,0.11502347417840375,0.32784250703093587,0.07506590814485925,0.057695737471018305,0.23792375167658286,0.31121076233183853,0.2123473541383989,-0.1325463239689182,-0.002672874633557476,0.13387034906022266,0.17440895893820008,0.26932565789473695,-0.03636364667561165,0.27325946058958817,0.06224324660774316,0.031054561138667447,0.039491004826678555,0.14773718987657403,0.10242214532871974,0.15272566762304107,0.09225207444819095
45,2017-01-06,0.09148646605171651,0.09541616405307596,0.046393987570458206,0.004292962143879198,0.11888980944490468,0.3447167537163518,0.0753434161232136,0.06046013911182446,0.23559322166497632,0.33632286995515703,0.21483491632745366,-0.13314405260011963,0.0018968787722020153,0.12734944380514013,0.1397760265450021,0.26644736842105265,-0.06666669007321402,0.2605059586033871,0.08552222083903893,0.030731076126806256,0.035103115401492024,0.15941486930141724,0.07093425605536341,0.15846391525049652,0.09048497883122075
46,2017-01-09,0.10623015272947245,0.09143546441495776,0.048706460471166446,-0.011577988812280449,0.11239988953327806,0.3567697870630777,0.06299431108644393,0.059746745140003554,0.22775423951538998,0.3165919282511209,0.21257349615558563,-0.1365809922295278,0.004914640455250918,0.11098325022375666,0.13728743260058085,0.2627467105263157,-0.06824771231833737,0.24691616140497596,0.09261795095232173,0.038926029760621095,0.032689776217639466,0.15845904500685704,0.06159169550173016,0.15206356212756567,0.08860929901929326
47,2017-01-10,0.09829124451837301,0.08419782870928816,0.05116346292816898,-0.016261220241966967,0.12303231151615579,0.314985938127762,0.0729845983072015,0.05100766898519704,0.22245762929410184,0.3946188340807175,0.21619176843057453,-0.13717872086072924,-0.0011208829108467766,0.11085538933640193,0.1435089174616342,0.26315789473684204,-0.07562582513143157,0.2799498222872674,0.09523216730984685,0.03935734310976935,0.04870557261956998,0.15895773594314933,0.06929065743944651,0.14941514014566315,0.08974734628881698
48,2017-01-11,0.1039618932405868,0.12545235223160422,0.0507298742592861,-0.002081436190971897,0.14595415631041142,0.3736440337484932,0.09712779242403213,0.05510968432316732,0.2442796692733289,0.42331838565022406,0.22433288104929905,-0.13105200239091452,0.008104845663045257,0.13080168776371304,0.15071547075902103,0.2923519736842104,-0.0943346603855375,0.27932260087811,0.10195443794348313,0.04194522320465821,0.0598946906537956,0.17923783401903326,0.06816608996539797,0.15713970425954527,0.10143189799302021
49,2017-01-12,0.10267654619688504,0.13088057901085648,0.04249168955051297,0.002341615714843037,0.15009665838166253,0.3865006026516673,0.08672124323574293,0.05796326021045117,0.2561440879040542,0.369506726457399,0.21370420624151976,-0.13882247459653319,0.010950163821348502,0.14588927247155103,0.1401907922024057,0.29152960526315796,-0.0916996143078137,0.2671963203010663,0.08153865305614327,0.044533103299547294,0.05923650724001761,0.17832356730249765,0.060034602076124655,0.15228426395939088,0.09867047210548985
50,2017-01-13,0.0989717223650386,0.13389626055488524,0.042780748663101775,-0.009106283335501564,0.1394642363987848,0.36520691040578535,0.08075482170112402,0.05733904048510774,0.2557203551746712,0.36233183856502227,0.21099050203527803,-0.12836222355050808,0.00948439386101052,0.14729574223245123,0.14407922024056408,0.2849506578947367,-0.09011859206269046,0.2621785490278068,0.08577119382546994,0.038602544748759904,0.0537516454585345,0.18480654947429676,0.0761245674740485,0.1553740896049436,0.09978342422209763
51,2017-01-17,0.09889611371540918,0.13811821471652586,0.04711663535192945,-0.004943410953558103,0.12510356255178134,0.32141422257934904,0.06757319272929108,0.05831995719636174,0.24470340200271168,0.3506726457399103,0.19832654907281788,-0.1272414823670054,0.008104845663045257,0.15036440352896063,0.13987971795935317,0.2652138157894737,-0.07404480288630821,0.25736985155759995,0.0664757873770696,0.034828552943713564,0.05857832382623962,0.1817312887004947,0.06972318339100347,0.1357316265725006,0.09565422459045636
52,2017-01-18,0.10638137002873149,0.11700844390832321,0.057522763405116306,0.0014309873812929919,0.14001657000828494,0.2985134592205705,0.07104204245872081,0.061797752808988804,0.24046612360488107,0.36681614349775793,0.19923111714156505,-0.11962044231918711,0.005345749267114952,0.1513872906277971,0.1683948569058482,0.2582236842105263,-0.07088275839606129,0.304202383441355,0.07879995020540265,0.04259219322838037,0.0662571303203161,0.19253625898682625,0.1012110726643598,0.140587066872655,0.10508022688488983
53,2017-01-19,0.09987902616059285,0.12243667068757524,0.0476947535771064,-0.016391310003902704,0.13518365092515872,0.2957010847730013,0.054807825724989545,0.05983591938648103,0.25720339527951186,0.36860986547085206,0.19131614654002727,-0.12201135684399278,0.0010346611484737256,0.14767932489451496,0.17046868519286607,0.2438322368421053,-0.0795784077517947,0.2575789253606524,0.06759616581600913,0.05132628854863053,0.05572619569986825,0.17645347629140162,0.09256055363321791,0.13175899359964682,0.09857930027749573
54,2017-01-20,0.10857402086798751,0.12617611580217125,0.0465385171267525,-0.024586965005854,0.14222590444628547,0.3740458015267176,0.06479811294574711,0.05582307829498845,0.2777542615185895,0.39103139013452903,0.21415649027589323,-0.11737895995218173,0.012157268494568108,0.16212760516558,0.1807859809207797,0.28618421052631593,-0.07667984896403202,0.27514112481706055,0.07120627411925806,0.06750053914168652,0.05901711276875843,0.17865602792669244,0.1234429065743945,0.15228426395939088,0.10876607522684134
55,2017-01-23,0.10441554513836393,0.13027744270205055,0.053475935828877,-0.019383374528424757,0.15810549571941457,0.4162314182402571,0.06521437491327875,0.0642946317103621,0.28686441740832547,0.40986547085201797,0.22817729534147446,-0.12305738194859528,0.006035523366097584,0.1655798491241529,0.17876399834093748,0.2972861842105263,-0.05454545650964027,0.25569726113318003,0.0995891945723888,0.0808712529652793,0.06428258007898191,0.18023521589161784,0.12050173010380627,0.17325093798278512,0.11295510914182483
56,2017-01-24,0.11243006199909278,0.15259348612786483,0.06706171412053763,-0.005333680239365313,0.18282242474454558,0.48051426275612696,0.08533370334397117,0.08480470840021415,0.3057203527298711,0.5264573991031389,0.2641338760741745,-0.10684399282725643,0.014743921365752755,0.21634062140391253,0.21578183326420586,0.3754111842105263,-0.05032938818679311,0.2736776081956931,0.14627162952819628,0.09769247358205746,0.08051777095217205,0.16681211818975195,0.1448961937716262,0.19289340101522834,0.1329091178260562
57,2017-01-25,0.12301527294722514,0.13389626055488524,0.07660066483595895,-0.0015610771432288395,0.1952499309582989,0.46805946163117707,0.10156792007770243,0.09229534510433379,0.3213983170290442,0.47982062780269064,0.31139755766621446,-0.10475194261805143,0.03095361269184327,0.23232323232323226,0.25466611364579017,0.3675986842105263,-0.07905138233171727,0.24837967802634342,0.17888709075065368,0.08992883329739065,0.07898200965335667,0.17782487636620536,0.17024221453287214,0.22754358861178536,0.14464387008800794
