,date,MMM,ALK,AAL,AME,AOS,BA,CHRW,CAT,CTAS,CPRT,CSX,CMI,DE,DAL,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FLS,FTV,GD,GE,GWW,HON,HII,IEX,ITW,IR,JEC,JBHT,JCI,KSU,LHX,LMT,MAS,NSC,NOC,PCAR,PH,PNR,PWR,RTN,RSG,RHI,ROK,ROL,ROP,SNA,LUV,SWK,TXT,TDG,UNP,UAL,UPS,URI,UTX,VRSK,WAB,WM,XYL,sum
10,2016-11-15,0.06082191780821922,0.09533809323813514,0.12462311557788941,0.07083983069725996,0.06283542039355994,0.040025279123657276,0.08272434960537844,0.14834630350194566,0.045802989651207326,0.06239168110918558,0.1354817494245315,0.1266661215144329,0.035872403223975446,0.13777459407831882,0.0757666838437776,0.08484349258649071,0.09372549019607845,-0.04440310579100615,0.013701311411234984,0.1742187500000001,0.0808021920363784,0.0833531227736879,0.07189542483660127,0.12028270436058164,0.06475067891279873,0.09315951369562026,0.03637196199793835,0.05991211239710337,0.08604923798358732,0.11460934712807691,0.1277480689245396,0.16630541871921167,0.11363082175079264,0.0785264178381,-0.010570333372052487,0.13091771810633013,0.08551718507633277,0.06504336224149432,0.1417030567685591,0.08331144383153832,0.110439574606914,0.15547119986796498,0.07246905828711236,0.16543209876543208,0.09039087947882729,0.07057906024566196,0.17659746562415735,0.12205783456624064,0.02560525150640025,0.05868982398880984,0.10788954635108472,0.1655745967741935,0.08001760563380289,0.14108723135271828,-0.04160497496592075,0.12765957446808507,0.17964285714285722,0.05934107076001505,0.28905929070245096,0.05558278600137245,0.02162095379293305,0.15545060999606441,0.07349491790461293,0.16020343293070582,0.0849102909373114
11,2016-11-16,0.04724505327245043,0.08875822483550322,0.1168341708542715,0.05725105814212528,0.0498658318425762,0.028298574538304866,0.08418591055247004,0.13509241245136194,0.04436565733997688,0.07452339688041598,0.11377836238079575,0.1192247935235915,0.035872403223975446,0.13132760267430754,0.062387254840884365,0.0797364085667216,0.077843137254902,-0.033484309285021,0.005676257584654509,0.1742187500000001,0.07164927417944389,0.08382806934219911,0.07823331352743113,0.10574743299106548,0.0644044368976271,0.09711439871100036,0.02858451799917705,0.07928452064120806,0.08241500586166484,0.11104174099179431,0.11749851455733817,0.15527093596059127,0.11326505730309688,0.07876878332525439,-0.012545011034963416,0.12153564110859483,0.07498571311943847,0.046697798532354895,0.12445414847161573,0.07429296909202354,0.10439560984869911,0.13723386697474815,0.06136197766658724,0.1368606701940034,0.08202546639028707,0.06395008773640098,0.17201401995146925,0.12121721587088108,0.031846909599655415,0.05653339550064107,0.095397764628534,0.15549395161290325,0.08301056338028179,0.12819216182048043,-0.053190700639262345,0.11514392991239064,0.1696428571428572,0.05587794833395732,0.26139942489387935,0.04852465444564258,0.016802569804793777,0.13892168437622976,0.07443315089913982,0.15172706081796994,0.07827088419060768
12,2016-11-17,0.051872146118721485,0.10387792244155092,0.15150753768844227,0.07373579861884605,0.053220035778175356,0.02050417807738225,0.08170125694241448,0.12816147859922178,0.05787658106554239,0.09069901790872326,0.11673791515948695,0.10744950527434782,0.04177545691906004,0.1583094555873925,0.05441972384502747,0.06738056013179583,0.0725490196078431,-0.014801035263668716,0.0009786651008023561,0.1708333333333334,0.07899492800093277,0.08620280218475429,0.07942166765696168,0.10434724629950654,0.06613571901718429,0.0749475123284995,0.03618872723347044,0.09494336819954197,0.07889800703399774,0.10676061362825551,0.10932857991681533,0.15921182266009848,0.11497195805901006,0.08434318952981101,-0.0010454175862469883,0.11927100183327943,0.07469997550820473,0.07571714476317548,0.12598253275109172,0.07109710182996243,0.09926741619694135,0.13137481432579623,0.05517116762619345,0.13756613756613745,0.07314184187148354,0.06589978553324238,0.21191695874898886,0.10919636852723591,0.036446036509987456,0.05734934141508319,0.10157790927021715,0.17666330645161277,0.0741197183098592,0.12692793931731994,-0.041975125170396144,0.12424621686198667,0.21178571428571424,0.062242605765630676,0.2629056552101876,0.0459758847171845,0.025450951321966953,0.1307884035156761,0.07537138389366671,0.1445221445221445,0.080067629728523
13,2016-11-18,0.053028919330289304,0.1125577488450229,0.16231155778894468,0.061483626642904854,0.05254919499105548,0.027666596446878744,0.0874013446360713,0.12281128404669261,0.07042928325028752,0.07953013672251119,0.11805327195001647,0.10417859187178014,0.04393234192303308,0.167621776504298,0.054720393122845934,0.056836902800659006,0.06274509803921569,-0.01682303461662893,0.008025053826580475,0.16666666666666674,0.09187897160846492,0.09190216100688664,0.08199643493761144,0.1109481264168557,0.06198059870402761,0.06254577413212248,0.026935405118964306,0.09005384662994365,0.07819460726846428,0.1056011416339635,0.10606060606060619,0.1458128078817733,0.11521580102414042,0.08361609306834716,0.017191311418283117,0.11689852259247258,0.07392440199199934,0.08272181454302863,0.12936681222707436,0.07459942211715265,0.09487179661821088,0.12295758375969634,0.05243993029498828,0.125925925925926,0.08113710393840678,0.06472996685513754,0.20679428417363144,0.10289172831203763,0.055499576423559516,0.04977270078097673,0.10302432610124934,0.1859879032258065,0.07007042253521134,0.11858407079646027,-0.07451140096356834,0.1358516327227215,0.2194642857142859,0.06785847997004857,0.24537861152950846,0.04401529261837078,0.02742772424017792,0.1233110324019413,0.07740422204847541,0.12926467471922032,0.0785558819111345
14,2016-11-21,0.04426179604261793,0.1028979420411591,0.15778894472361804,0.06059255959010912,0.06529516994633289,0.03237132223860684,0.08696287635194389,0.1296206225680936,0.08077807589114605,0.08299634122857702,0.13811246300559032,0.11889770218333484,0.04779203087751149,0.16069723018147086,0.08373421483963428,0.0797364085667216,0.06882352941176473,-0.016499514720155317,0.017028772753963528,0.1786458333333334,0.0968926718358305,0.10662550463072917,0.08595761536937996,0.12301640218695842,0.06890579922595541,0.08466383477369277,0.028034813705772654,0.09054898805471301,0.0846424384525204,0.10132001427042447,0.11571598336304234,0.1428571428571428,0.11765423067544512,0.08700920988851202,0.03078174003949341,0.12045724145368264,0.07527145073067198,0.08372248165443641,0.14192139737991272,0.07823307941511248,0.10146521625627503,0.13244759861363242,0.06008741109134852,0.13862433862433865,0.08158128516434693,0.07915773055176456,0.20086276624427057,0.10717888365837269,0.04991490110486252,0.060962816179041646,0.10815253122945445,0.19354838709677424,0.06628521126760556,0.12667509481668793,-0.06951436255698318,0.14631926271475715,0.23196428571428562,0.07356795207787337,0.28522524989730247,0.047446328791294956,0.03471707437608118,0.1362980453889544,0.08725566849100863,0.13286713286713292,0.08484626416708885
15,2016-11-22,0.04663622526636213,0.14139717205655877,0.15778894472361804,0.059478725774114505,0.07848837209302317,0.049926269222666964,0.08067816427945029,0.13837548638132313,0.10042161747796086,0.03466204506065851,0.15159487010851702,0.13950445661951094,0.04449994323986828,0.167621776504298,0.07621768776050497,0.08039538714991745,0.06568627450980391,-0.0274991912002589,0.026423957721667612,0.19583333333333353,0.096484579956859,0.11090002374732855,0.0966528025351554,0.13468462461661557,0.07963987804586803,0.09887212538450263,0.030874938201685742,0.10738379649687446,0.09613130128956637,0.10988226899750253,0.12329174093879991,0.1688669950738917,0.11216776396000983,0.09670382937469713,0.007085608084562711,0.12207484093605081,0.080333088415381,0.0860573715810542,0.1344978165938866,0.08602574205411084,0.11263737466624768,0.1373163888430433,0.055899503004176676,0.13650793650793647,0.09387029908202527,0.08071748878923768,0.20409813966028567,0.10717888365837269,0.06601184529102544,0.07116214010956967,0.12281393819855357,0.1869959677419355,0.06496478873239453,0.14310998735777503,-0.06536866834315125,0.14336101945613833,0.2410714285714286,0.07291276675402458,0.2879638504724087,0.04832859523576105,0.03731158883123298,0.13931523022432102,0.08788115715402633,0.12142403051493966,0.09033119017134972
16,2016-11-23,0.0487062404870624,0.16141677166456647,0.16432160804020124,0.057473824905324156,0.08609123434704835,0.051471104557264225,0.08330897398421522,0.16950389105058372,0.10502108087389805,0.049682264586943914,0.1486353173298256,0.15136151770381878,0.15983653082075144,0.17502387774594075,0.08598917855063681,0.09538714991762753,0.07960784313725489,-0.028874150760271777,0.033274613427284994,0.20416666666666683,0.10837754328688853,0.11232486345286175,0.10516934046345794,0.137151620216029,0.08518003846341027,0.09672379278355558,0.04287677221431818,0.09995667512533268,0.09636576787807738,0.11434177666785583,0.12269756387403463,0.2155665024630542,0.13289441599609852,0.10542898691226377,0.023579974445347984,0.12336892052194548,0.07927177728794188,0.08038692461641084,0.13580786026200897,0.08392434988179676,0.13516484959949726,0.14119491665291295,0.052986161492243555,0.1562610229276895,0.09475866153390577,0.07584324429713396,0.20787274197896988,0.10843981170141248,0.06174123451681468,0.07355169600186495,0.11229454306377384,0.1938004032258065,0.059859154929577496,0.15752212389380538,-0.041197805908377516,0.15360109227443397,0.24785714285714278,0.0827405466117559,0.3330138299329042,0.05979805901382207,0.03644675067951564,0.14075823166732238,0.08741204065676311,0.1201525746980292,0.09789907532768893
17,2016-11-25,0.05625570776255717,0.15847683046339056,0.1763819095477388,0.057473824905324156,0.10017889087656529,0.05357769819535152,0.0859397836889797,0.16500486381322976,0.11623227290149485,0.051993067590987874,0.15718513646826704,0.15536838662196395,0.17970257690997848,0.1757402101241643,0.08659049848206157,0.10065897858319595,0.08313725490196089,-0.028955030734390097,0.03953807007242105,0.2075520833333333,0.11659767970617385,0.11351222987413911,0.1085363438304614,0.14735298039738653,0.08864263872437417,0.1023387529905766,0.04599175364138075,0.1190196199789566,0.09871043376318878,0.1217445594006421,0.13071895424836621,0.22502463054187194,0.1453304072177517,0.11221522055259348,0.019746776629109064,0.13005499838240064,0.08547636541758519,0.091060707138092,0.13908296943231457,0.08825847123719477,0.13553114636604247,0.1473840567750453,0.05717406957941518,0.1597883597883598,0.09971868522357119,0.0846168843829207,0.22027500674036116,0.1173503698722258,0.07028245606523598,0.06731553794148493,0.12149901380670625,0.1958165322580645,0.07042253521126751,0.16182048040455133,-0.03749629960515666,0.1616793719422005,0.2516071428571429,0.08816922500935975,0.34355744214706285,0.06636604254484846,0.03916481344205591,0.13472386199658914,0.09507427677873337,0.12142403051493966,0.10347493860787704
18,2016-11-28,0.05022831050228316,0.1539969200615987,0.16834170854271369,0.02985074626865658,0.08922182468694095,0.051681763921073154,0.08462437883659746,0.15393968871595343,0.112782675354542,0.04602349316387455,0.14008549819138438,0.13108185460789912,0.15450107844250205,0.15783190066857689,0.06328924405012759,0.08698517298187802,0.06725490196078421,-0.03599158848269168,0.03366607946760625,0.20729166666666665,0.10785285372821085,0.10377582521966278,0.101010101010101,0.15128683824509936,0.08206371623946751,0.09169474146770185,0.04306000697878609,0.11419199108745448,0.09660023446658861,0.11371744559400643,0.11007130124777209,0.22009852216748782,0.13533284564740322,0.08991759573436742,0.027761644790335716,0.12164348107408607,0.08551718507633277,0.07271514342895258,0.13526200873362448,0.08992207337361013,0.1172161328982193,0.12856907080376279,0.038965766474761354,0.13827160493827173,0.10230974237488888,0.08910118931565614,0.19897546508492847,0.09700739744451914,0.07159652060972244,0.061195943583168155,0.10703484549638387,0.19758064516129048,0.05316901408450714,0.15549936788874863,-0.04323363842069261,0.14563659119353733,0.2366071428571428,0.0828341445151628,0.31712994659728877,0.06313106558180559,0.03965900667160871,0.11360356814902262,0.09820172009382322,0.09429963975418532,0.0950035718227833
19,2016-11-29,0.051872146118721485,0.1588968220635587,0.17814070351758793,0.02428157718868329,0.09391771019678008,0.06481286426514976,0.09587839812920196,0.1434824902723737,0.10751245688003075,0.05025996533795496,0.14436040776060488,0.13026412625725725,0.13917584288795548,0.16021967526265524,0.04900782583799135,0.08220757825370661,0.06666666666666665,-0.03494014881915242,0.03249168134664315,0.2242187499999999,0.1095435200839503,0.06957967228686779,0.09487027134085957,0.1676890252033605,0.07513851571753971,0.1051706459645525,0.03838753483819257,0.1174723030265521,0.09577960140679953,0.12031751694612902,0.1149732620320858,0.21615763546798017,0.14020970495001217,0.09985458070770736,0.021605296782436945,0.12886875876199722,0.08817046289493025,0.07438292194796525,0.139410480349345,0.10235531039313561,0.12216118789673591,0.13013698630136972,0.023488727816288968,0.14144620811287467,0.11445069588392043,0.0898810684343927,0.20436775411162023,0.10406859448554151,0.06436931410810254,0.05548432218207244,0.10328731097961863,0.19052419354838723,0.055721830985915544,0.16257901390644758,-0.042530352606342636,0.14427124815109793,0.24499999999999988,0.08835642081617379,0.318636176913597,0.0669542201744926,0.03632320237212738,0.10822510822510822,0.10070367474589514,0.08794236066963346,0.09709940238097614
20,2016-11-30,0.04560121765601233,0.15175696486070267,0.16683417085427132,0.05480062374693695,0.0874329159212881,0.057229127168036076,0.09397836889798294,0.16196498054474717,0.09812188577999237,0.05372616984402079,0.17757316672147327,0.15937525554010956,0.13747303893745033,0.15042979942693413,0.09155141119658206,0.09571663920922568,0.10666666666666669,-0.07432869621481719,0.03229594832648264,0.234375,0.11741386346411709,0.12681073379244845,0.089126559714795,0.16915588745166033,0.06509695694981965,0.1257751086372736,0.04388455863444518,0.10639351364733551,0.09742086752637746,0.11648234034962535,0.10724896019013697,0.22187192118226595,0.16276517922457945,0.09015996122152203,0.030433267510744377,0.11679068262698156,0.08274144828149232,0.05570380253502338,0.16222707423580784,0.09294282462131176,0.13827840130522517,0.1464763162237992,0.046249093139618225,0.18941798941798926,0.10704767545158411,0.08188730746734252,0.20976004313831198,0.12399125756556839,0.055499576423559516,0.05554260403310418,0.09927679158448388,0.17464717741935476,0.044278169014084545,0.1638432364096083,-0.06932928532551208,0.15291842075321416,0.23124999999999996,0.08498689629352296,0.38449952074489935,0.05597490442113506,0.026439337781072325,0.11071756526301968,0.08709929632525393,0.09302818393727486,0.09840444024690154
21,2016-12-01,0.05101978691019782,0.1600167996640065,0.14949748743718594,0.10046781020271767,0.09548300536672638,0.07007934836036789,0.09412452499269208,0.17023346303501952,0.11048294365657352,0.05314846909300974,0.20420914172969407,0.16632594652056576,0.16585310477920312,0.14063992359121302,0.1354479896811438,0.11449752883031317,0.11313725490196092,-0.09786476868327398,0.045018594636915266,0.2367187500000001,0.12044540313647767,0.1838043220137735,0.07328183798772026,0.17615682090945461,0.08691135660481697,0.1619549826668618,0.04141090366746836,0.10967382558643313,0.12121922626025805,0.1175526221905101,0.10799168152109351,0.21438423645320204,0.1832479882955378,0.10833737275811917,0.007434080613311744,0.1252021999352959,0.08743570903747244,0.011674449633088724,0.16626637554585155,0.09040364241309873,0.15457877282701893,0.1839412444297739,0.07083031046539401,0.20246913580246928,0.1048267693218834,0.08149736790797424,0.2278242113777298,0.15324478816408882,0.06338376569973758,0.05973889730737847,0.10000000000000009,0.18623991935483875,0.04595070422535219,0.21061946902654882,-0.09320402674501205,0.17635680964842426,0.2226785714285715,0.08976038936727826,0.4280432698890868,0.05362219390255851,0.01754385964912286,0.12868949232585591,0.08350273651290085,0.09790209790209792,0.10564001512089671
