,date,ABT,ABMD,A,ALXN,ALGN,AGN,ABC,AMGN,BAX,BDX,BIIB,BSX,BMY,CAH,CELG,CNC,CERN,CI,COO,CVS,DHR,DVA,XRAY,EW,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,ISRG,IQV,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,NKTR,PKI,PFE,DGX,REGN,RMD,SYK,TFX,TMO,UNH,UHS,VAR,VRTX,WAT,WCG,ZBH,ZTS,sum
10,2016-11-15,0.019462227912932173,0.0552245862884162,0.043918142101632585,-0.08415766245624712,0.11104541154210024,-0.058519051042415615,0.1395615417681615,0.044757033248082,-0.01748773725741093,0.0024643866081626165,0.14163363501780157,-0.026255181943804717,0.1159448818897637,0.06727462998953504,0.16159093092516086,-0.11636539703034221,-0.14196023718172301,0.1876238903731795,-0.010473614547965804,-0.10077890952666257,0.033753083214332014,0.0428917329643721,0.02688356164383565,-0.03358695652173915,0.030781692993114618,-0.018567639257294544,0.07446952007801588,0.05440269209198001,0.1788212972844776,0.08761300250048087,-0.019354838709677358,0.14584027546373424,-0.04355551743809538,0.08763605916829476,0.00849661869256102,0.0339174674957603,0.05946834749246355,0.10520615765452157,-0.00803262481463185,0.07335581787521073,0.05953800298062584,0.040365984930032406,0.11529223378702969,0.007917656373713333,0.037335049887351035,0.057990810877933674,0.23690665127687183,0.00584393262289451,-0.04399337921421731,0.05775141162175701,0.01807971510751938,0.09180233809079819,0.01754094272175566,-0.003790413227102718,0.19491525423728828,0.029396783817216,0.06046128500823733,-0.022262914417887414,0.04021164021164014,0.051874975123354705
11,2016-11-16,0.023047375160051287,0.054846335697399606,0.06185329960910546,-0.06779789986303442,0.11210974456007583,-0.06283249460819562,0.12996131250895537,0.04596476271668082,-0.018127532522925982,0.017370920238023668,0.12418601303428844,-0.016121602947950286,0.10629921259842523,0.058902676035281765,0.14987030454414452,-0.10248547449967726,-0.14666899197767702,0.1883995518400412,-0.010185877884560157,-0.10653085680047936,0.04128261716214454,0.04514008993427887,0.03715753424657531,-0.03119565217391307,0.026056433103820886,-0.024668435013262546,0.08283459953453298,0.051037577117218236,0.18860429265978884,0.08434314291209843,-0.03318996415770603,0.11896034655114951,-0.03935973292071515,0.0788445436784817,0.008843419455522694,0.025680368246790097,0.05426144149081935,0.09445346948247835,-0.0003707365299060461,0.05615514333895466,0.04652260307998013,0.01991388589881593,0.11369095276220986,0.018606492478226322,0.02864499517219188,0.05165776729169247,0.21217717501082078,-0.007218975592987342,-0.04704242529837099,0.07097419769852054,0.023763867963292773,0.0865667359965574,-0.0015795161692577775,-0.012040142798031006,0.1616589625064202,0.023793931456013828,0.056836902800659006,-0.02775636083269095,0.03365079365079371,0.04715924346698541
12,2016-11-17,0.03431498079385409,0.07423167848699763,0.056334789606806046,-0.0642976715872774,0.14995269631031216,-0.04155283968368084,0.14858862301189268,0.04688832054560965,0.004478566858605371,0.04237542826230678,0.1300254782506436,-0.004606172270843034,0.11574803149606305,0.0710121094333982,0.1728312037659716,-0.0735958683021305,-0.13515870247645623,0.2065845040075842,0.003625481958911214,-0.11000599161174363,0.038166947942360085,0.07212037357315815,0.04366438356164393,-0.013913043478260834,0.020386121236668053,-0.009814323607427178,0.08059030611547335,0.0818844643858665,0.19803154274872536,0.10780919407578371,-0.03878136200716842,0.17238698211707204,-0.02257659933068301,0.10912643036561542,0.010664123461071595,0.026568682871678906,0.06481227733625627,0.09445346948247835,0.010874938210578389,0.057335581787521184,0.03944361649279671,0.010764262648008671,0.11849479583666933,0.008313539192398967,0.02124235597038937,0.06531727306593815,0.16739287260135627,0.010484702646957667,-0.03606585939541773,0.060538917875777365,0.019586358033146123,0.08133113390231661,0.029927674785933833,-0.0020066967609493336,0.17103235747303547,0.01033253292585301,0.06317957166392074,-0.028527370855821244,0.04148148148148145,0.05283697505231966
13,2016-11-18,0.020230473751600586,0.07243498817966909,0.03564037709818346,-0.0880383503271952,0.12157048249763491,-0.08085310328300988,0.13497635764436144,0.031756180733162775,0.0019193857965449368,0.032998737753200835,0.12188561531740993,-0.01704283740211887,0.1173228346456694,0.05800568096875458,0.17177442597751935,-0.08166559070367985,-0.13620509243111267,0.19538050504179938,-0.010185877884560157,-0.11276213301378069,0.025444631961573316,0.063991698374265,0.03013698630136985,-0.03228260869565214,0.0074254083974620855,-0.03992042440318311,0.06746462686387966,0.07599551318003361,0.18676627534685175,0.11684939411425255,-0.054695340501792034,0.15106075752526937,-0.022143585101323637,0.11470834496232207,0.00017340038148083714,0.017524024872809463,0.050561797752809,0.08339135143498111,0.00012357884330205238,0.04333895446880276,0.030725285643318445,-0.01856835306781479,0.1160928742994396,-0.01128266033254155,0.013196009011908538,0.06221283993542781,0.1469629202135334,0.0060158129941561,-0.029183726805470878,0.07969408905725106,-0.0014381591562799834,0.07186401778670293,0.019702385900739694,-0.01616500128888454,0.14843348741653828,-0.016371971185330736,0.059308072487644026,-0.030069390902081716,0.05587301587301585,0.0416285779300285
14,2016-11-21,0.0181818181818183,0.09513002364066203,0.034030811680846096,-0.10455029675848415,0.13741721854304645,-0.08392044092978679,0.12408654535033659,0.03402955385052597,0.003625506504585152,0.03426098455250348,0.1265571882589378,-0.011515430677107363,0.11673228346456699,0.05023172372551943,0.1928139110385243,-0.06697869593285988,-0.11911405650505769,0.18141859863828325,-0.0027047246360131227,-0.11084481725584183,0.028430481630533633,0.08699411968177095,0.025342465753424692,-0.030434782608695587,0.012285675712164323,-0.0326259946949603,0.010269308963896773,0.0838474481211442,0.1857583303687893,0.14002692825543384,-0.013978494623655857,0.2007108741530601,-0.011392821808812292,0.11666201507116947,-0.0029478064851743424,0.018493095372688506,0.05015072622636341,0.09344782238725147,-0.004201680672269004,0.050590219224283306,0.0360655737704918,-0.012917115177610294,0.0808646917534026,0.0011876484560569,0.016092693916961665,0.08394387184900043,0.170047612177175,0.00584393262289451,-0.028922379998257752,0.07483382174254882,0.0010272565401998612,0.0787491931435127,0.02302768309917691,-0.00044593541114912316,0.14342578325629174,0.0016008149603434774,0.07380560131795733,-0.01609483423284508,0.05820105820105814,0.048185850460190416
15,2016-11-22,-0.02432778489116505,0.04983451536643013,0.02230397792595995,-0.10957236341500531,0.11707663197729423,-0.09494368559789124,0.12351339733486166,0.025362318840579823,-0.015141821283855883,0.007813908757588361,0.12581398408404776,-0.04007369875633349,0.11318897637795278,0.04843773359246506,0.16216735517340752,-0.09748224661071658,-0.1269619811649808,0.204257519606998,-0.021695344420786133,-0.11815458358298381,0.01804491756458515,0.090107229332411,0.02482876712328763,-0.07565217391304346,0.0052652895909275355,-0.0704244031830239,0.03998911462341792,0.07879977565900176,0.21967271433653512,0.15291402192729353,-0.03405017921146958,0.18627124291902697,-0.04406319130125258,0.11917387663968748,-0.02254204959250916,0.007268028749091604,0.04124417648670864,0.09329310744952424,-0.09045971329708358,0.04047217537942682,0.03378042722305019,-0.022604951560817987,0.049639711769415396,0.0027711797307996555,0.008368200836819994,0.0758723457096735,0.1512624440917616,-0.001890684083877603,-0.035630281383395745,0.07090272317918678,-0.020682098342692856,0.0920174998206984,0.008230110566131765,0.0032330002577767303,0.10683102208525952,-0.015498799388779738,0.09225700164744643,-0.02843099460292986,0.0503703703703704,0.037460974473629394
16,2016-11-23,-0.0017925736235595569,0.06713947990543723,0.026672798344447024,-0.0951148987977476,0.1299668874172184,-0.07457464653726342,0.12766872044705546,0.030335322534811082,-0.00703774792066536,0.012682574983470474,0.08270809583379846,-0.033625057577153394,0.11712598425196852,0.05471669905815513,0.1610145066769142,-0.08957391865719821,-0.11911405650505769,0.20253382745841586,-0.02934913966737651,-0.11719592570401438,0.027651564325587463,0.09581459702525086,0.03613013698630141,-0.05586956521739128,0.01660591332523298,-0.05835543766578255,0.04026114493146027,0.09282108805384182,0.23283528993240843,0.15560684747066733,-0.036344086021505295,0.18627124291902697,-0.036492864799806735,0.11456879709740453,-0.01968094329807535,0.017604780747799476,-0.0682378733899699,0.09282896263634255,-0.06351952545724171,0.03946037099494104,0.042846497764530644,-0.008342303552206554,0.06244995996797442,0.02751385589865385,0.011264885741873343,0.09052527008568223,0.16118886163612767,0.0008594018563079509,-0.026483143130934805,0.0814094775212637,-0.01718942610601304,0.10119773362977824,0.014880704963005975,0.021404673129167273,0.12146892655367236,0.006694317106890724,0.11507413509060949,-0.02659984579799546,0.06201058201058207,0.042454108235372434
17,2016-11-25,0.0028169014084507005,0.07489361702127662,0.03219130834674644,-0.09579972606909137,0.1375354777672657,-0.07874430865085069,0.12580598939676157,0.03317703893151469,-0.003625506504585263,0.025966219871371043,0.08012457271696172,-0.02579456471672048,0.12165354330708666,0.0630886530124084,0.16303199154577763,-0.08376371852808262,-0.11946285315660976,0.19512195121951215,-0.01766703113310708,-0.11252246854403836,0.032844346358561705,0.09529574541681085,0.04023972602739723,-0.06739130434782614,0.018496017280950516,-0.05318302387267915,0.028155605361651848,0.09534492428491315,0.23253883552709587,0.1566647432198498,-0.030896057347670314,0.19660113295568138,-0.019724661344738825,0.12433714764164105,-0.010490723079590869,0.029718161996285186,-0.052891203069334036,0.10675330703179386,-0.06673257538309452,0.049072512647554856,0.041107799304520576,-0.012917115177610294,0.07926341072858278,0.020190023752969077,0.0199549404570325,0.09673413634670291,0.14892511903044303,0.014609831557236275,-0.016987542468856143,0.09491816167536271,-0.012601013559786378,0.09596213153553745,0.023942139828747155,0.027201783117219103,0.12699024139702098,0.009386596812922976,0.1079077429983526,-0.013492675404780274,0.06201058201058207,0.045586885833009516
18,2016-11-28,-0.007938540332906419,0.0611820330969266,0.002529317084387195,-0.09161467052199046,0.1274834437086092,-0.0894320632638389,0.13268376558246153,0.03061949417448151,-0.005971422478140309,0.023682154234537567,0.07509909302548623,-0.04421925380009217,0.11240157480314972,0.06996561518911637,0.1557306177346527,-0.10506778566817299,-0.11283571677711901,0.17874687580798088,-0.031305748978534775,-0.1038945476333134,0.025963910164870763,0.0930473884469043,0.03493150684931501,-0.08369565217391306,0.0063453489941949215,-0.06578249336870035,0.029379759098926206,0.08468872686483464,0.23325032609984597,0.14906712829390267,-0.02379928315412183,0.1681661668332779,-0.032894343914346535,0.11387105777281614,-0.019160742153632837,0.0151821044981022,-0.07919978076185252,0.10706273690724832,-0.08564013840830453,0.042158516020236014,0.03281172379533026,-0.011302475780408883,0.02081665332265814,0.008313539192398967,0.015127132281943956,0.09561654041971934,0.12647525609580135,0.0417669302165693,-0.016029270842407906,0.07276106068186694,-0.03903574852759906,0.0909416911711971,0.02045057777038828,0.015384608024762603,0.11581920903954823,-0.006330495524994539,0.10247116968698511,-0.01715497301464919,0.061375661375661306,0.03687819889218158
19,2016-11-29,-0.008194622279129371,0.05995271867612306,0.022763853759484753,-0.044361588799269436,0.12949385052034068,-0.07673136832015348,0.11233701103309923,0.03722648479681734,-0.04542546385156754,0.03822804592174056,0.07152463100879625,-0.04329801934592359,0.10944881889763791,0.061294662879354034,0.1733115573061772,-0.07036797934151062,-0.1320195326124869,0.1919331207446351,-0.020832134430569194,-0.09071300179748365,0.02726210567311438,0.10100311310965049,0.03544520547945207,-0.08804347826086956,0.010800594032671862,-0.051458885941644716,0.04216539178992473,0.09310151430173863,0.2451085023123445,0.15733794960569347,-0.021290322580645116,0.16705542596912126,-0.028982263317706036,0.1293608707786773,-0.024796254551760044,0.031414035371073235,-0.07988489997259518,0.09267424769861532,-0.09268413247651996,0.04873524451939293,0.047441629408842445,-0.029601722282023513,0.007205764611689425,0.012866191607284305,0.027357579658835007,0.10207376133118085,0.11747222622998121,0.0675489859058096,0.005401167349072145,0.06954470731184315,-0.03252979043966575,0.13024456716631994,0.024025272258708208,0.018506130724363024,0.09976887519260424,0.0014552863275849592,0.1325370675453048,-0.003469545104086369,0.06772486772486785,0.04342893090076161
20,2016-11-30,-0.025096030729833463,0.06137115839243501,0.01126695792136112,-0.06718916451072887,0.1004020813623463,-0.06877546129882572,0.1174953431723742,0.023515203182722377,-0.053742802303263004,0.016409208390935737,0.0407347091833814,-0.057577153385536595,0.11102362204724403,0.06159366123486332,0.13853396099529247,-0.06988379599741767,-0.13184513428671085,0.16125140049987086,-0.05340392472808886,-0.07860994607549432,0.014799428793976332,0.09564164648910412,-0.003767123287671259,-0.09945652173913044,-0.004995274740110522,-0.05981432360742711,0.013057662999040653,0.0734716769489625,0.2607612949128424,0.1314675899211386,-0.04559139784946242,0.13617682994557367,-0.03879233403821214,0.07214624616243381,-0.035026877059129546,0.016312686747960825,-0.08029597149904077,0.11247775972770158,-0.09775086505190311,0.03187183811129857,0.02339791356184784,-0.014800861141011756,-0.016413130504403517,0.003958828186856556,0.03443836498229813,0.08605488637774728,0.09432982253643063,0.05672052251632853,-0.009844063071696274,0.05732256450575379,-0.04047390768387893,0.13548016926056072,0.022695153379333144,0.0014492712024019028,0.047894196199280925,-0.020810594484464873,0.1286655683690281,-0.018311488049344682,0.06624338624338622,0.029159347111995748
21,2016-12-01,-0.03713188220230468,0.015508274231678554,-0.006438261669349354,-0.07160249581494438,0.0943708609271523,-0.08761083153606519,0.11477289009886782,0.011579994316567088,-0.06952441885263383,-0.010518723327523016,0.04678652229192393,-0.07461999078765547,0.09842519685039375,0.06039766781282707,0.1419925064847729,-0.06471917366042601,-0.163236832926404,0.1591829699215721,-0.08212004373597293,-0.08016776512881962,-0.0001298195508244726,0.11708751297129028,-0.016095890410958824,-0.11445652173913046,-0.016605913325232757,-0.0557029177718833,0.015097925011526403,0.055524397083567045,0.2851891379105893,0.09799961531063661,-0.08444444444444443,0.1099633455514828,-0.05582930232007899,0.018699413898967343,-0.0343332755332062,-0.001453605749818232,-0.09605371334612234,0.10683066450065759,-0.11171527434503226,0.0246205733558178,0.015648286140089285,-0.03040904198062422,-0.03122497998398721,0.004354711005542411,0.012552301255230214,0.08593070905252698,0.08371086423315544,0.02371949123410122,-0.026483143130934805,0.04374240583232081,-0.04376112861251891,0.15427096033852106,0.03159032338515244,-0.011482729828705684,-0.0007704160246533309,-0.027068325693080153,0.14093904448105432,-0.03826137239784111,0.04042328042328025,0.018436711570867903
22,2016-12-02,-0.02944942381562099,0.029503546099290734,0.012416647505173684,-0.06437376350631563,0.09342478713339619,-0.09086987778576572,0.12910159048574288,0.023088945723216847,-0.06142034548944342,-0.00504898719721103,0.05177661130840461,-0.06264394288346387,0.10157480314960643,0.058902676035281765,0.13007973868767397,-0.07230471271788252,-0.16550401116149283,0.15004740153408602,-0.06704264257351678,-0.06986219292989815,0.003764766973906264,0.11086129367001041,-0.02551369863013697,-0.09402173913043488,-0.02227622519238548,-0.06750663129973478,0.01720620327656497,0.06337633202467763,0.26663109213802927,0.1019426812848625,-0.08315412186379922,0.13317782961235136,-0.04939377806312717,0.033072843985487044,-0.02930466447026192,0.005249131874343949,-0.07221156481227742,0.1105438230061111,-0.11010874938210569,0.030860033726813008,0.0204421261798311,-0.031485468245425086,-0.00960768614891927,0.009303246239113161,0.018023817186997082,0.09276046193964982,0.07548694272110801,0.023031969749054637,-0.023608328251589983,0.09020084339932821,-0.028146829201479373,0.15276482822921889,0.0362457394629645,0.0008918582330763591,-0.030559835644581312,-0.01964636542239695,0.13887973640856655,-0.03430994602929838,0.03915343915343916,0.02251842511229829
23,2016-12-05,-0.015877080665812948,0.039716312056737646,0.023913543343297317,-0.04938365545579049,0.11175496688741715,-0.08372873232686318,0.1397048287720304,0.032182438192668306,-0.06397952655150352,-0.011780970126825774,0.027109283941521678,-0.04606172270842934,0.09350393700787407,0.07788907161010594,0.1198001729272744,-0.08069722401549384,-0.1567840948726893,0.16090666207015425,-0.05645393336018878,-0.06542840023966456,0.0010385564065948927,0.10878588723625038,-0.019349315068493023,-0.10336956521739138,-0.023086269744835852,-0.06392572944297092,0.019722527003666723,0.07992148065058902,0.23817146922803278,0.09732640892479316,-0.08301075268817204,0.1636121292902366,-0.048930899084351,0.05637733742673756,-0.029478064851742758,0.011467334248566496,-0.07837763770896133,0.12168329852247228,-0.11431043005437469,0.016020236087689765,0.02565822155986086,-0.040635091496232456,0.008006405124099336,0.01247030878859845,0.01673640167364021,0.09673413634670291,0.0671475977492424,0.030079064970780278,-0.02421813746842061,0.10220856264741629,-0.0317764689768526,0.13053144947285378,0.03732646105245663,0.004459303754604349,-0.02991782229070361,-0.01891872225860436,0.12784184514003272,-0.02245566692366996,0.054391534391534435,0.023220508677553875
