,date,ATVI,GOOGL,GOOG,T,CBS,CTL,CHTR,CMCSA,DISCA,DISCK,DISH,EA,FB,IPG,NFLX,NWSA,NWS,OMC,TMUS,TTWO,TRIP,VZ,VIAB,DIS,sum
11,2016-11-16,-0.08521126760563391,-0.031658141729155265,-0.024412654254029387,0.016137855579868576,0.06358588572452084,-0.018021625951141318,0.0497655968265418,0.09796582587469471,0.07134548274524999,0.0754336425978217,-0.04353908025878639,0.01271839671120234,-0.10162162162162158,0.045557059088858765,-0.06577453365774533,-0.0024896265560166997,-0.0040322580645162365,0.07208685771998491,0.06979103266382625,0.05781925791031184,-0.2059240586103671,0.005665127989928687,0.05179934569247546,0.07284338131832446,-0.013580434608072123
12,2016-11-17,-0.06244131455399071,-0.023985697968913033,-0.015798675361468062,0.0232494529540479,0.0759448325273151,-0.02843412094513409,0.06374964939696293,0.11456468673718456,0.08685537029856549,0.09277934651068986,-0.026752928833712164,0.022867420349434786,-0.09042471042471034,0.0888588182228236,-0.06707218167072182,-0.004149377593361092,-0.0040322580645162365,0.10188107562176496,0.08318117265165359,0.10698839062144327,-0.19694343784465107,0.003776751993285865,0.05261723009814623,0.07554930187249709,-0.003556536459623394
13,2016-11-18,-0.09882629107981222,-0.036636539703034154,-0.029440665637243124,0.027352297592997843,0.07469102632993008,-0.007208650380456483,0.05261049004287366,0.11212367778681864,0.06630476929042262,0.07906413876563123,-0.023430669697499518,0.01477389516957861,-0.09637065637065645,0.06495263870094714,-0.06561232765612335,-0.014937759336099754,-0.016129032258064613,0.07120313091781338,0.08723879082978292,0.08445253812884146,-0.19977942334961396,0.008602601762484285,0.029716466739367675,0.06331854096763712,-0.0146685776074863
14,2016-11-21,-0.09788732394366206,-0.025674132194468013,-0.018389249754342085,0.032275711159737375,0.07988536629052478,0.02282739287144575,0.05822013863845821,0.10984540276647681,0.06824350523458711,0.07745058491327161,-0.017835285889141406,0.0053956834532373765,-0.05969111969111973,0.07938655841226883,-0.043309002433090105,-0.02655601659751039,-0.028225806451612878,0.09001388713546277,0.08987624264556704,0.09333029820168459,-0.18575705057507486,0.013638271086865439,0.014449291166848344,0.05671609481545614,-0.004699342843623278
15,2016-11-22,-0.1274647887323943,-0.02542583304365098,-0.01957606462398387,0.0544310722100656,0.09134873723804415,0.010812975570684724,0.09396161397603864,0.12318958502847832,0.06475378053509129,0.07301331181928217,-0.019583843329253336,-0.0011562178828365965,-0.06200772200772198,0.09652683806946305,-0.04266017842660175,-0.030705394190871482,-0.032258064516129115,0.10756217649286715,0.10042604990870374,0.07625768267698607,-0.19111391208444928,0.03839697859840552,0.014994547437295447,0.057581989392791355,-0.0013375446915874223
16,2016-11-23,-0.1253521126760564,-0.03287480756815819,-0.02886640037773891,0.05935448577680513,0.07487014150098514,-0.02282739287144575,0.09111672075970678,0.12221318144833182,0.06048856145792958,0.06897942718838235,-0.02622836160167863,0.019398766700924774,-0.06687258687258679,0.09923319801533603,-0.04549878345498781,-0.020746887966805017,-0.024193548387096864,0.10781466986491606,0.1024548589977683,0.10357386751650344,-0.19977942334961396,0.053923625681913556,0.01553980370774255,0.06353501461197109,-0.005819942227635266
17,2016-11-25,-0.12629107981220666,-0.031347767790634196,-0.027985860313166078,0.0724835886214441,0.09116962206698909,-0.012414897877452868,0.10389870577393112,0.12546786004882016,0.06785575804575417,0.07987091569181115,-0.022031823745410017,0.017086330935251803,-0.07042471042471043,0.10915651781686964,-0.04776966747769673,-0.020746887966805017,-0.024193548387096864,0.11690443125867955,0.10752688172043023,0.11108581834737086,-0.1937923428391366,0.0631556861099456,0.026172300981461394,0.06959627665331736,-0.0024410617679160307
18,2016-11-28,-0.12276995305164329,-0.0244450513979243,-0.019614348974617446,0.08150984682713336,0.08346766971162456,-0.013215859030836885,0.08514645189726333,0.11163547599674528,0.055447848003101985,0.07220653489310203,-0.018184997377163836,0.011433710174717282,-0.07019305019305022,0.10735227785295431,-0.05166261151662599,-0.01742738589211623,-0.024193548387096864,0.11349577073601824,0.11543923716778237,0.10357386751650344,-0.20939026311643294,0.07259756609315993,0.002998909487459178,0.07121982898582102,-0.0009326939994979133
19,2016-11-29,-0.10915492957746475,-0.01991359189551567,-0.0162963719197049,0.07986870897155351,0.09260254343542895,-0.030436523828594186,0.12389309612533572,0.14141578519121234,0.07212097712291587,0.09398951189995963,0.008742787200559432,0.045349434737923966,-0.06664092664092658,0.09788001804239954,-0.046958637469586284,-0.04232365145228234,-0.040322580645161255,0.11526322434036129,0.123757354432948,0.1402230821761894,-0.22325508114069648,0.0692404532102393,0.007360959651036003,0.07879640653750397,0.00757258699592267
20,2016-11-30,-0.14061032863849765,-0.036748274320901886,-0.0326310281900436,0.05661925601750539,0.08758731864588931,-0.05806968362034437,0.10313739632167329,0.13116354759967463,0.05040713454827461,0.06655909640984281,0.004546249344291153,0.017985611510791255,-0.08555984555984553,0.08570139828597201,-0.05109489051094884,-0.040663900414937726,-0.03629032258064524,0.09758868829693235,0.09981740718198417,0.12064648304120196,-0.23932566566881985,0.04699958036088958,0.021810250817884347,0.07284338131832446,-0.008595817226140667
21,2016-12-01,-0.1647887323943663,-0.05108755028057799,-0.045545615803780026,0.06345733041575485,0.08490059108006442,-0.04925911093311974,0.09207837480466408,0.1368592351505289,0.05273361768127183,0.07059298104074219,-0.01696100716908544,-0.029033915724563264,-0.11119691119691122,0.08795669824086594,-0.04931062449310619,-0.0240663900414938,-0.032258064516129115,0.10604721626057323,0.10083181172651656,0.07511950830867287,-0.2569717976997007,0.04637012169534205,0.015812431842966213,0.07089511851932029,-0.02066446760425744
22,2016-12-02,-0.1617370892018779,-0.050926155832547004,-0.04225316164928983,0.056072210065645445,0.07791509940891994,-0.04205046055266304,0.06851785070320959,0.11928397070789254,0.03140752229546351,0.0496167809600645,-0.02867634201783531,-0.025436793422405013,-0.10888030888030886,0.08164185836716276,-0.020194647201946414,-0.032365145228215764,-0.028225806451612878,0.09001388713546277,0.10448366808683307,0.08035511040291365,-0.2680006302190011,0.04511120436424676,-0.004362050163576825,0.0661326983439765,-0.022242872834176586
23,2016-12-05,-0.14366197183098606,-0.03384317425634398,-0.026913898495425026,0.05661925601750539,0.09242342826437411,-0.031237484981978314,0.08558721000120206,0.1176566314076486,0.06203955021326091,0.07583703106091177,-0.009267354432593078,-0.005010277492291881,-0.09320463320463312,0.08254397834912042,-0.033576642335766405,-0.01991701244813282,-0.028225806451612878,0.08635273324075254,0.11625076080340846,0.101980423400865,-0.24405230817709156,0.04385228703315147,-0.0013631406761176468,0.08193527438034409,-0.00829687684168623
24,2016-12-06,-0.13849765258215962,-0.03637582559467656,-0.031265553017444936,0.07631291028446396,0.09528927100125384,-0.0384461353624348,0.10718435709420193,0.1179820992676972,0.07754943776657619,0.0903590157321501,0.023080958209477087,-0.012461459403905417,-0.09413127413127409,0.049616599007668016,0.010300081103000736,-0.021576763485477324,-0.028225806451612878,0.0637545764423686,0.1359302089673362,0.09264739358069662,-0.24105876792185277,0.056651279899286644,-0.003816793893129833,0.08951185193202726,-0.00569353315078025
25,2016-12-07,-0.12089201877934264,-0.017393355514724096,-0.01584972116231287,0.10640043763676155,0.13630664517284607,-0.02763315979174996,0.13895900949633377,0.12823433685923513,0.11671190383869723,0.1311012505042355,0.025354082881622775,0.0014131551901335193,-0.08918918918918917,0.0577356788452863,0.016950527169505403,-0.018257261410788428,-0.020161290322580627,0.0777679585910871,0.1846216271048895,0.11586615069428641,-0.2500393886875689,0.0780528745279061,0.03625954198473269,0.10390734928022516,0.012350508454888054
26,2016-12-08,-0.1223004694835681,-0.01279982122461143,-0.00917548270185431,0.10530634573304143,0.1388142575676159,-0.033640368442130586,0.11792282726289227,0.12660699755899096,0.1457929430011633,0.15611133521581277,0.04791047385906633,-0.0007708119218911014,-0.08177606177606178,0.0658547586829048,-0.00048661800486615725,-0.010788381742738662,-0.016129032258064613,0.07852543870723405,0.18786772164739296,0.13043478260869557,-0.24279187017488568,0.07280738564834266,0.0577971646673936,0.1189522675614243,0.015216919684114094
27,2016-12-09,-0.1363849765258216,0.0049287381437155275,0.007248503719962773,0.10448577680525162,0.12054451012000733,-0.03404084901882254,0.11716151781063444,0.13018714401952813,0.12834431950368375,0.13916901976603469,0.03164888966602564,0.011690647482014427,-0.07583011583011579,0.07848443843031117,-0.003406326034063323,0.0,0.0,0.09670496149476082,0.15114627713532158,0.13316640109264744,-0.22435796439262645,0.08036088963491417,0.05288985823336967,0.13497131724212585,0.024844508294314505
28,2016-12-12,-0.1274647887323943,0.0030044197248844107,0.0072229808195403145,0.12472647702406991,0.11373813361991769,-0.041649979975971085,0.11359538406058434,0.12286411716842949,0.10818146568437381,0.11738604275917708,0.010316488896660259,0.03571428571428581,-0.09057915057915056,0.08344609833107786,-0.00381184103811838,-0.003319502074688896,-0.008064516129032251,0.102386062365863,0.13877054169202685,0.13885727293421346,-0.23255081140696388,0.08602601762484263,-0.04607415485278077,0.12631237146877372,0.02172698714214727
29,2016-12-13,-0.12394366197183104,0.012241148135273328,0.015939051313791364,0.1312910284463895,0.12950026867275666,-0.02162595114136956,0.1373963216732781,0.1388120423108219,0.11554866227219862,0.12263009277934644,0.023430669697499518,0.037512846865364935,-0.07096525096525097,0.09562471808750561,0.00389294403892948,-0.014107883817427336,-0.012096774193548376,0.11501073096831216,0.14932034895516333,0.15752333257455042,-0.2275090593981408,0.0986151909357953,-0.04689203925845142,0.12403939820326859,0.03207203267503855
30,2016-12-14,-0.13755868544600935,0.015406962308188943,0.017176911984277954,0.12417943107220997,0.13988894859394585,-0.044052863436123246,0.15502664583082892,0.13946297803091934,0.11205893757270258,0.11899959661153692,0.04388879174680893,0.03674203494347372,-0.07173745173745183,0.0870545782589085,0.001135442011354515,-0.014107883817427336,-0.016129032258064613,0.10958212346925911,0.14729153986609855,0.1361256544502618,-0.24972427918701756,0.08329836340746977,-0.05670665212649939,0.12620413464660674,0.033301958828221734
31,2016-12-15,-0.13169014084507036,0.012626011819039551,0.01817230510075163,0.13512035010940915,0.14687444026509056,-0.04004805766920305,0.16664663220739695,0.1371847030105775,0.11865063978286172,0.12263009277934644,0.022206679489421344,0.04714799588900309,-0.06895752895752905,0.08976093820478126,0.013787510137875048,-0.029875518672199286,-0.028225806451612878,0.11122333038757737,0.16149320348955176,0.1486455725017073,-0.25350559319363475,0.08707511540075541,-0.04825517993456929,0.12988418660028134,0.03533475344251236
32,2016-12-16,-0.14389671361502354,0.005412921487808475,0.009175482701854198,0.13977024070021882,0.15600931398889495,-0.03203844613536233,0.15574788636454695,0.1368592351505289,0.100814269096549,0.1101250504235578,0.021157545025354052,0.021454265159301045,-0.07436293436293429,0.07713125845737467,0.007461476074614781,-0.036514522821576856,-0.032258064516129115,0.08799394015907103,0.15662406167579634,0.1211017527885272,-0.25366314794391054,0.09672681493915247,-0.03980370774263908,0.12468881913627006,0.027490557754428213
33,2016-12-19,-0.14014084507042246,0.008715300193673281,0.013514375773662879,0.15207877461706776,0.15242701056779517,-0.031237484981978314,0.15763112553592196,0.14157851912123687,0.09228383094222581,0.10488100040338844,0.015387305472984725,0.021325796505652583,-0.07922779922779932,0.07668019846639607,0.01743714517437156,-0.02655601659751039,-0.020161290322580627,0.08420653957833601,0.17265165347940759,0.11745959480992507,-0.2681581849692768,0.11015526647083518,-0.05970556161395846,0.13973373741746942,0.030218602291420593
34,2016-12-20,-0.13544600938967144,0.012067338729701671,0.016347417720549595,0.16165207877461696,0.15744223535733481,-0.033640368442130586,0.16352125656128536,0.15557363710333605,0.10469174098487777,0.11496571198063732,0.020283266305298087,0.021325796505652583,-0.08038610038610039,0.06946323861073522,0.014760746147607584,-0.03319502074688796,-0.03629032258064524,0.08887766696124233,0.17792655711097582,0.13635328932392454,-0.2312903734047581,0.11456147712966858,-0.055888767720828736,0.14146552657213984,0.03426027628924455
35,2016-12-21,-0.1338028169014085,0.008342851467447954,0.013973787981266028,0.15864332603938713,0.15762135052838966,-0.04805766920304366,0.16696718355571583,0.15264442636289655,0.1027530050407135,0.11657926583299716,0.04179052281867457,0.02338129496402863,-0.08077220077220071,0.05999097880018045,0.025952960259529645,-0.027385892116182586,-0.028225806451612878,0.08496401969448297,0.17305741529722063,0.13248349647165947,-0.270836615723964,0.11141418380193047,-0.03898582333696832,0.1425478947938088,0.03273311798237444
36,2016-12-22,-0.14460093896713622,0.0052142821671548045,0.00976250941156942,0.16849015317286642,0.1552928533046749,-0.044052863436123246,0.16608566734783814,0.15573637103336035,0.09073284218689404,0.10568777732956836,0.03287287987410381,0.025051387461459518,-0.09343629343629334,0.06359945872801065,0.018491484184914864,-0.025726141078838194,-0.028225806451612878,0.08761520010099755,0.17833231892878887,0.1211017527885272,-0.2691035134709311,0.12568191355434322,-0.041712104689203944,0.14103257928347235,0.029666843753256567
37,2016-12-23,-0.14319248826291087,0.0028802701494761163,0.008039713633057222,0.16876367614879628,0.1583378112126097,-0.03644373247897481,0.16372160115398482,0.14971521562245726,0.08569212873206666,0.10125050423557891,0.02972547648190238,0.03635662898252834,-0.09444015444015452,0.06450157870996831,0.018572587185725853,-0.02655601659751039,-0.028225806451612878,0.09039262719353625,0.17711503347534996,0.13544274982927385,-0.26674019221679535,0.12631137221989097,-0.041712104689203944,0.13811018508496598,0.028804187215259347
38,2016-12-27,-0.14248826291079808,0.005524656105676096,0.010132591467694407,0.1665754923413565,0.16156188429159934,-0.03323988786543841,0.16921104299394973,0.15329536208299444,0.09034509499806131,0.1093182734973781,0.041265955586641034,0.04162384378211703,-0.08872586872586874,0.07171853856562915,0.0409570154095702,-0.011618257261410858,-0.012096774193548376,0.09645246812271169,0.18320146074254406,0.132028226724334,-0.2549235859461163,0.1254720939991607,-0.024263904034896422,0.13832665872929972,0.033208006135964974
39,2016-12-28,-0.1448356807511737,-0.001129761136216878,0.0018376488304130412,0.16301969365426694,0.1552928533046749,-0.03764517420905078,0.1664863565332373,0.14646053702196915,0.08142690965490496,0.10004033884630892,0.03077461094596967,0.032631038026721404,-0.09714285714285709,0.06134415877311672,0.02100567721005686,-0.029875518672199286,-0.028225806451612878,0.0852165130665321,0.17670927165753714,0.1211017527885272,-0.26185599495824796,0.12127570289550982,-0.031624863685932314,0.12891005520077936,0.025394558601710804
40,2016-12-29,-0.14366197183098606,-0.0032278889606197625,-0.0010464389173185928,0.16684901531728658,0.1552928533046749,-0.03764517420905078,0.1707737308170052,0.14060211554109037,0.07367196587824743,0.08955223880597019,0.021157545025354052,0.029804727646454143,-0.10154440154440159,0.06630581867388363,0.016463909164639023,-0.032365145228215764,-0.028225806451612878,0.08168160585784645,0.1777236762020693,0.1286137036193944,-0.2602804474554907,0.12757028955098626,-0.03816793893129766,0.13172421257711875,0.02381273691025476
41,2016-12-30,-0.15234741784037564,-0.01617668967572128,-0.01504574979900708,0.1632932166301968,0.13953071825183594,-0.04765718862635149,0.15366430260047292,0.12367778681855146,0.0628150445909268,0.08027430415490122,0.012939325056828155,0.011819116135662888,-0.11158301158301165,0.0559314388813712,0.0040551500405514584,-0.04896265560165969,-0.048387096774193505,0.07448554475445035,0.16676810712111978,0.12201229228317767,-0.26941862297148267,0.12001678556441475,-0.0430752453653217,0.12804416062344415,0.011318737070828755
42,2017-01-03,-0.13990610328638498,0.003140984257833823,0.0032286469034341625,0.17669584245076586,0.15332258642307006,0.015218261914297315,0.14504948511439664,0.12367778681855146,0.08414113997673534,0.10407422347720874,0.043713936002797604,0.017086330935251803,-0.09760617760617762,0.06044203879115928,0.03398215733982157,-0.029875518672199286,-0.028225806451612878,0.0739805580103523,0.18320146074254406,0.12041884816753923,-0.2514573814400505,0.14519513218631985,-0.021264994547437355,0.14817620954648758,0.02709595644694862
43,2017-01-04,-0.12300469483568077,0.002843025276853428,0.004198517119485379,0.1698577680525164,0.17750313451549338,0.02042450941129359,0.1682093200304524,0.13702196908055342,0.09693679720822024,0.11456232351754747,0.05595383808358112,0.03584275436793405,-0.0834749034749035,0.0658547586829048,0.04955393349553927,-0.014937759336099754,-0.012096774193548376,0.08193409922989536,0.19334550618786772,0.1413612565445026,-0.23018749015282813,0.14393621485522456,-0.0021810250817884125,0.1628964173611862,0.03429102444307408
44,2017-01-05,-0.10938967136150246,0.009360877985797211,0.013284669669861193,0.1665754923413565,0.17284614006806387,0.021225470564677718,0.18672116039588094,0.14157851912123687,0.05467235362543632,0.07301331181928217,0.062423500611995086,0.014388489208633004,-0.06818532818532819,0.04194857916102834,0.06901865369018667,-0.01327800829875525,-0.012096774193548376,0.07385431132432796,0.16879691621018456,0.12360573639881633,-0.2248306286434535,0.14645404951741514,0.021810250817884347,0.16224699642818474,0.03991110367081707
45,2017-01-06,-0.11009389671361514,0.02449471122808755,0.028764308776049186,0.13019693654266962,0.15153143471252029,0.016419703644373174,0.1946948751853188,0.14353132628152965,0.06552927491275695,0.0835014118596209,0.07291484525266667,0.015030832476875755,-0.0470270270270271,0.06630581867388363,0.06301703163017036,-0.009958506224066466,-0.012096774193548376,0.08332281277616471,0.15175491986204115,0.1370361939449125,-0.20009453285016532,0.11749895090222418,0.030261723009814556,0.179564887974889,0.05018440351143938
46,2017-01-09,-0.11502347417840375,0.026940457863634082,0.029402381286609325,0.11597374179431053,0.13702310585706612,0.010412494993992771,0.18708178066273984,0.15264442636289655,0.041876696393951196,0.058894715611133464,0.07781080608498003,0.010277492291880685,-0.03552123552123543,0.06044203879115928,0.062043795620437825,-0.004149377593361092,0.0,0.078020451963136,0.14972611077297637,0.1486455725017073,-0.19773121159602958,0.10532941670163676,0.045256270447110225,0.17285420500054127,0.04977442812704469
47,2017-01-10,-0.09906103286384971,0.02548790783135524,0.027028751547325758,0.11624726477024061,0.12287300734372208,0.009211053263916691,0.19485515085947824,0.1541090317331164,0.02132609538580854,0.03912868091972577,0.07955936352509196,0.012975334018499263,-0.03976833976833982,0.051420838971583116,0.05344687753446875,-0.004149377593361092,0.008064516129032251,0.07612675167276861,0.191722458916616,0.15661279307989995,-0.19158657633527643,0.10700797314309707,0.046892039258451534,0.17307067864487502,0.049509652357956346
48,2017-01-11,-0.07981220657276988,0.03026766648458068,0.031010324013220902,0.11077680525164113,0.12806734730431657,0.010812975570684724,0.20022438594382352,0.16696501220504456,0.027917797595967464,0.04840661557079473,0.08218219968525964,0.015159301130523994,-0.026332046332046333,0.06901217861975639,0.058394160583941535,-0.0008298755186723072,0.012096774193548487,0.08370155283423819,0.1657537025765876,0.16344183928977918,-0.18607216007562632,0.10071338648762085,0.06052344601962911,0.18454378179456654,0.054441314586070266
49,2017-01-12,-0.08145539906103283,0.029857972885732664,0.02903229923048456,0.12171772428884009,0.11696220669890733,0.008410092110532563,0.1908081900869496,0.1622457282343368,0.05467235362543632,0.07503025413473163,0.08900157370169626,0.02261048304213764,-0.022239382239382155,0.06856111862877756,0.04768856447688563,-0.0024896265560166997,0.004032258064516014,0.07877793207928296,0.159464394400487,0.15797860232187566,-0.18260595556956039,0.10532941670163676,0.050436205016357816,0.1638705487606884,0.05235556481796233
50,2017-01-13,-0.08568075117370888,0.0316084818989919,0.030972039662587214,0.12035010940919033,0.11624574601468751,0.011613936724069074,0.19577673598589573,0.18421480878763208,0.06242729740209385,0.08188785800726106,0.08882671795768493,0.0322456320657758,-0.008957528957528882,0.06359945872801065,0.08434712084347118,0.0,0.004032258064516014,0.07701047847494014,0.16027591803611285,0.17482358297291145,-0.16622026154088543,0.10260176248426345,0.0550708833151583,0.16960710033553417,0.057198399046124226
51,2017-01-17,-0.08568075117370888,0.02728807667477784,0.026799045443524294,0.12445295404814005,0.11517105498835756,0.020024028834601415,0.2266698721801499,0.18079739625711966,0.07832493214424185,0.09479628882613955,0.0869033047735619,0.030704008221993817,-0.012586872586872522,0.06089309878213789,0.07777777777777772,0.014937759336099532,0.024193548387096753,0.0708243908597399,0.1574355853114222,0.1700432506259959,-0.1712620135497085,0.10658833403273205,0.05479825517993442,0.16863296893603197,0.05708736404618375
52,2017-01-18,-0.0826291079812207,0.02922481005114963,0.028662217174359794,0.11597374179431053,0.13720222102812119,0.020024028834601415,0.21685298713787726,0.17640358014646051,0.0860798759208996,0.1052843888664785,0.07273998950865534,0.03455806783144899,-0.012200772200772203,0.06134415877311672,0.08077858880778588,0.007468879668049766,0.012096774193548487,0.07524302487059731,0.19009941164536404,0.17892101069883903,-0.16685048054198826,0.09630717582878723,0.08396946564885499,0.17068946855720313,0.058804135968336446
53,2017-01-19,-0.08779342723004702,0.0234518547946565,0.023691632317096367,0.12144420131291023,0.12179831631739213,0.021225470564677718,0.22662980326161009,0.18161106590724163,0.08569212873206666,0.10326744655102882,0.07851022906102467,0.032631038026721404,-0.015057915057915094,0.03969327920613441,0.12254663422546641,-0.0008298755186723072,0.004032258064516014,0.06754197702310316,0.21870561980117675,0.17892101069883903,-0.17819442256184026,0.0986151909357953,0.0850599781897492,0.16116462820651578,0.0577023271227759
54,2017-01-20,-0.08521126760563391,0.028169538660177684,0.02732226490218337,0.1337527352297594,0.13720222102812119,0.02362835402482988,0.23588572344432435,0.19723352318958476,0.08142690965490496,0.10165389269866876,0.05158244448330129,0.029290853031860298,-0.018996138996138945,0.04104645917907068,0.12408759124087587,-0.00663900414937757,-0.0040322580645162365,0.07473803812649926,0.20957597890038548,0.19166856362394724,-0.18307861982038753,0.1061686949223668,0.09678298800436202,0.1652776274488581,0.061134162736312
55,2017-01-23,-0.09553990610328644,0.04835625962159207,0.045558377253991145,0.14879649890590807,0.13308257209385643,0.033640368442130475,0.23692751532636125,0.1921887713588284,0.09616130283055457,0.11254538120209756,0.0746634026927786,0.026207605344295892,-0.004401544401544388,0.04194857916102834,0.1142741281427413,-0.007468879668049766,0.0,0.07233935109203382,0.22215459525258674,0.18734350102435693,-0.19032613833307077,0.09966428871170785,0.0992366412213741,0.15943283905184558,0.07216079234575945
56,2017-01-24,-0.0821596244131455,0.05468788796742308,0.05137759855029933,0.1312910284463895,0.12806734730431657,0.02402883460152183,0.23552510317746544,0.19772172497965812,0.10469174098487777,0.12141992739007668,0.09162440986186393,0.03430113052415207,-0.0010038610038609619,0.054127198917455877,0.13633414436334168,0.004979253112033177,0.016129032258064502,0.08445903295038515,0.2217488334347737,0.2105622581379467,-0.1786670868126673,0.05161561057490571,0.12077426390403478,0.16787531118086374,0.07786286665038156
