,date,APA,COG,CVX,XEC,CXO,COP,DVN,FANG,EOG,XOM,HAL,HP,HES,HFC,KMI,MRO,MPC,NOV,NBL,OXY,OKE,PSX,PXD,SLB,FTI,VLO,WMB,sum
14,2016-11-21,0.06282546615152018,0.12463485881207403,0.03474830954169805,-0.00867296031928766,0.06500777604976693,0.06476802939825443,0.19129742637304337,0.09421631630541327,0.049473453268977785,0.033950986252241355,0.083711875405581,0.085427135678392,0.10365726227795191,0.13948919449901775,0.09059405940594067,0.24189902034664668,0.11407652338214458,0.14124647666771062,0.03271692745376953,0.0033333333333334103,0.08566721581548586,0.05744548286604356,0.01204619550201702,0.03824650571791599,-0.09391796322489387,0.08488821650697598,0.06825341267063356,0.055567318324040826
15,2016-11-22,0.0493868637661683,0.10272638753651409,0.038880540946656605,-0.004144600506562179,0.07729393468118184,0.05810748736793747,0.18015388697267176,0.0804923210979196,0.04508556384379103,0.036222355050806954,0.07808782176076146,0.0909233668341709,0.09968652037617542,0.15206286836935168,0.08366336633663374,0.2471740768651094,0.1306093528578176,0.13842781083620426,0.01735419630156465,0.004202898550724754,0.10090609555189456,0.057694704049844114,0.011769906614355952,0.03557814485387545,-0.10975954738330984,0.09682299546142215,0.07280364018200913,0.05570847154586289
16,2016-11-23,0.06920880228456228,0.13437195715676742,0.04244928625093913,-0.0044516079514926865,0.0761275272161741,0.06338998621956815,0.19501193950650042,0.09759285480884428,0.06406318560772273,0.03909145248057366,0.0700843608046724,0.10285804020100509,0.11180773249738762,0.11787819253438103,0.07920792079207928,0.26450640542577264,0.12683042040623516,0.13842781083620426,0.03044096728307255,0.01231884057971011,0.11099670510708393,0.05993769470404997,0.02508703099961318,0.03430749682337986,-0.11683168316831694,0.08791393511514545,0.071753587679384,0.06136636318723965
17,2016-11-25,0.055602217369393525,0.11295034079844202,0.04244928625093913,-0.017576176222273365,0.04401244167962681,0.05075792374827737,0.17352082780578404,0.08310641542315644,0.05287406757349733,0.04148236700537944,0.07094959982695226,0.09296482412060292,0.101985370950888,0.10373280943025542,0.07970297029702977,0.22682743029389618,0.13840340103920634,0.12558722204823036,0.022759601706970223,0.010869565217391353,0.1068780889621086,0.0578193146417445,0.004973199977897025,0.032909783989834906,-0.11598302687411599,0.0902672718103883,0.053202660133006674,0.05120333121603493
18,2016-11-28,0.03057282042667553,0.10759493670886089,0.03775356874530433,-0.0496584542175148,0.006998444790046632,0.045016077170418,0.13159989387105342,0.05380677486112617,0.025340061430451977,0.03371189479976078,0.055591607181483926,0.07459170854271369,0.0658307210031348,0.08998035363457757,0.060891089108910945,0.17106254709871882,0.11124232404345746,0.11274663326025691,-0.007681365576102328,-0.008840579710144958,0.08772652388797364,0.047850467289719756,-0.043874675360557,0.02998729351969498,-0.1015558698727016,0.07228105563960319,0.023451172558627942,0.027677794245653642
19,2016-11-29,0.020325886107844804,0.1226874391431354,0.026859504132231482,-0.04835367257655998,-0.009875583203732496,0.015847496554892038,0.11859909790395329,0.039102494281668676,0.014041246160596765,0.02689778840406465,0.033744321868916405,0.06108668341708534,0.02507836990595602,0.08212180746561892,0.05940594059405946,0.12660135644310477,0.08597071327350014,0.08362041966802392,-0.013655761024181978,-0.020724637681159508,0.07990115321252045,0.026666666666666616,-0.040338177598497005,0.015501905972045815,-0.09900990099009899,0.07194486468313999,0.01260063003150158,0.016703131248970715
20,2016-11-30,0.10784478414244925,0.0769230769230771,0.04770848985725018,0.05825466267557,0.11213063763608111,0.1143775838309602,0.2823029981427434,0.17470863740333287,0.1246160596752961,0.04363419007770464,0.14838849232100393,0.1879711055276383,0.16948798328108672,0.13045186640471518,0.0990099009900991,0.360964581763376,0.11053377420878596,0.17005950516755397,0.0856330014224751,0.03420289855072456,0.13117792421746288,0.035264797507788215,0.055644581974912954,0.06797966963151203,-0.08543140028288554,0.03479576399394846,0.07455372768638435,0.09415508033970865
21,2016-12-01,0.09423819922728027,0.11148977604673793,0.06395567242674693,0.05541484380996242,0.10256609642301706,0.10748736793752878,0.269567524542319,0.19812656573358023,0.1490785432207109,0.042916915720262905,0.15163313865455352,0.22251884422110546,0.17262277951933114,0.14341846758349708,0.06386138613861392,0.34815373021853824,0.12753897024090688,0.17726276229251492,0.10583214793741114,0.03289855072463754,0.12067545304777583,0.05894080996884732,0.04752168867768125,0.07509529860228703,-0.07553041018387563,0.017481929736089974,0.05075253762688137,0.09780741995436038
22,2016-12-02,0.09373425163782967,0.10321324245374885,0.061232156273478555,0.06746488602348633,0.10886469673405919,0.1051906293063849,0.269567524542319,0.1778673347129942,0.13799912242211487,0.04052600119545735,0.17174994592256132,0.2476444723618092,0.21044932079414846,0.14852652259332033,0.05742574257425748,0.3715146948003014,0.1289560699102501,0.18665831506420294,0.10440967283072555,0.02681159420289836,0.1262355848434924,0.057694704049844114,0.03635961761617956,0.0801778907242694,-0.08118811881188126,0.033114809211632235,0.07910395519775992,0.09977768367562989
23,2016-12-05,0.1155719805140265,0.15043816942551125,0.06358001502629596,0.08266175454754787,0.10979782270606542,0.12264584290307767,0.26664897850888836,0.1646879424899248,0.14589732338745054,0.045786013150029836,0.1659095825221717,0.27685301507537696,0.23301985370950895,0.22161100196463668,0.06237623762376243,0.3858327053504145,0.13391591875295217,0.21515815847165665,0.1237553342816502,0.02869565217391301,0.1618616144975289,0.06467289719626157,0.04022766204343253,0.07280813214739523,-0.09193776520509189,0.08455202555051256,0.09940497024851247,0.11015244547956837
24,2016-12-06,0.11456408533512508,0.1475170399221033,0.05897821187077379,0.09947041215749497,0.11391912908242618,0.14607257694074405,0.25524011674184144,0.15771702428929313,0.14052215884159724,0.04674237895995215,0.1685052995890115,0.25502512562814084,0.24994775339602926,0.22318271119842836,0.045544554455445585,0.3828183873398645,0.1154936230514878,0.23300970873786397,0.1342816500711237,0.02043478260869569,0.1556836902800658,0.05806853582554505,0.020997955462231266,0.06683608640406602,-0.07468175388967468,0.08791393511514545,0.09870493524676238,0.10806455407344684
25,2016-12-07,0.11523601545439277,0.15530671859785783,0.07475582268970693,0.09455829303860641,0.10808709175738729,0.14607257694074405,0.2616078535420536,0.14791417056965472,0.13569548047389213,0.052839210998206765,0.1581224313216527,0.2697864321608041,0.2737722048066875,0.29744597249508864,0.05396039603960401,0.3880934438583272,0.172649976381672,0.23332289383025384,0.12745376955903276,-0.00521739130434784,0.17565897858319612,0.08423676012461057,0.026578990992982332,0.07179161372299858,-0.07524752475247531,0.1353168599764667,0.1060553027651383,0.11484579010515916
26,2016-12-08,0.11708382328237854,0.19084712755598843,0.08161157024793386,0.09494205234476949,0.11026438569206842,0.1433164905833717,0.26664897850888836,0.1682823221871257,0.15105309346204487,0.055827854154213874,0.17737399956738065,0.2779522613065326,0.28881922675026117,0.3398821218074657,0.04950495049504955,0.3850791258477768,0.18233349078885208,0.24898214844973388,0.12574679943100997,0.004637681159420204,0.19254530477759468,0.0919626168224299,0.03337569762944126,0.07331639135959334,-0.06987270155586989,0.1492687846696925,0.08995449772488628,0.12275625191145001
27,2016-12-09,0.11809171846127997,0.1640701071080819,0.08762208865514642,0.08672960319287748,0.10699844479004672,0.16605420303169516,0.27540461660918014,0.15499400936717134,0.16772707327775338,0.06395696353855351,0.1723988751892711,0.2837625628140703,0.3115987460815046,0.2994106090373281,0.0440594059405941,0.37528259231348904,0.16769012753897017,0.24585029752583787,0.11806543385490742,0.022898550724637756,0.17401153212520581,0.08610591900311526,0.03365198651710233,0.07725540025412969,-0.08628005657708637,0.14304925197512186,0.05705285264263216,0.12175053520596602
28,2016-12-12,0.12195531664706882,0.13193768257059402,0.10020661157024802,0.08120346918412791,0.09517884914463459,0.180064308681672,0.2767312284425578,0.1435573466942599,0.1609258446687143,0.08762701733413025,0.17867185810080044,0.30621859296482423,0.3145245559038661,0.27229862475442057,0.05346534653465351,0.3933685003767897,0.15942371280113377,0.25336673974318824,0.13342816500711252,0.03463768115942023,0.17813014827018114,0.08785046728971957,0.04415096424821807,0.0801778907242694,-0.06562942008486561,0.12321398554378882,0.04760238011900597,0.12423836074058414
29,2016-12-13,0.13136233831681499,0.14118792599805263,0.10274229902329068,0.09026018880957887,0.10419906687402802,0.20900321543408373,0.27858848500928635,0.14671604400392102,0.1848398420359807,0.10675433353257602,0.18754055807916936,0.31061557788944705,0.36133751306165096,0.2833005893909626,0.056435643564356486,0.4167294649585531,0.16296646197449216,0.26276229251487626,0.1846372688477953,0.048550724637681064,0.18966227347611198,0.0986915887850468,0.05680499530308891,0.0944091486658194,-0.08571428571428574,0.12960161371659096,0.06405320266013304,0.13631284259063237
30,2016-12-14,0.10431715101629413,0.11002921129503407,0.08903080390683682,0.05211451377695919,0.0708398133748056,0.18259072117593034,0.24754576810825157,0.10565297897832493,0.14315489249670899,0.0828451882845187,0.1574735020549427,0.27622487437185916,0.3201671891327065,0.24204322200392925,0.03069306930693072,0.3715146948003014,0.14359943316013224,0.23645474475414963,0.1604551920341395,0.028405797101449082,0.1812191103789127,0.07688473520249217,0.036580648726308285,0.08208386277001267,-0.06110325318246124,0.11766683476214479,0.022751137556877854,0.11026419178017743
31,2016-12-15,0.12111540399798404,0.10223953261927954,0.09926746806912079,0.05364955100161195,0.08258164852255057,0.1883325677537897,0.2610772088087028,0.10205859928112404,0.13997367266344884,0.08655110579796776,0.16353017521090196,0.26334798994974884,0.30992685475444093,0.24793713163064846,0.04059405940594063,0.3745290128108514,0.1544638639584317,0.24334481678672115,0.16386913229018485,0.033333333333333215,0.1886326194398682,0.07875389408099687,0.035807039840857646,0.08360864040660743,-0.06251768033946259,0.13699781475878292,0.019250962548127415,0.11384007339967561
32,2016-12-16,0.11523601545439277,0.06085686465433304,0.10894064613072874,0.05533809194872985,0.07503888024883354,0.19292604501607724,0.25709737330856997,0.11044548524125908,0.14085125054848624,0.09001793185893603,0.16785637032230172,0.2358668341708543,0.3061650992685474,0.2487229862475442,0.056435643564356486,0.40090429540316497,0.18351440717997147,0.21265267773253993,0.170981507823613,0.06434782608695655,0.20304777594728174,0.08984423676012443,0.02221362656793957,0.08640406607369755,-0.08005657708628,0.14304925197512186,0.07840392019600984,0.11539864022396307
33,2016-12-19,0.12044347387871657,0.06329113924050644,0.10490232907588282,0.05602885869982366,0.07752721617418357,0.19384474046853462,0.24807641284160264,0.14638928221326641,0.13514699429574373,0.08093245666467408,0.16201600692191231,0.23194095477386933,0.3243469174503657,0.225540275049116,0.040099009900990135,0.39487565938206504,0.16769012753897017,0.2054494206075792,0.14509246088193462,0.05028985507246375,0.19645799011532117,0.08623052959501565,0.027905177653754887,0.08157560355781457,-0.08684582743988689,0.13380400067238196,0.07665383269163462,0.11412237984331997
34,2016-12-20,0.12128338652780113,0.06231742940603713,0.10771975957926361,0.04497659068232407,0.06407465007776048,0.1839687643546164,0.23799416290793318,0.1181788476200849,0.1316366827555946,0.08105200239091448,0.1535799264546831,0.23806532663316582,0.3247648902821316,0.23614931237721026,0.028217821782178243,0.3798040693293141,0.16627302786962672,0.21515815847165665,0.14224751066856323,0.048985507246376736,0.20819604612850084,0.0833644859813083,0.026026413217660416,0.08360864040660743,-0.09759547383309763,0.1358211464111614,0.062303115155757816,0.10991719010986456
35,2016-12-21,0.11943557869981514,0.09250243427458638,0.10734410217881285,0.04328804973520617,0.06220839813374801,0.18236104731281566,0.23560626160785358,0.1049994553970155,0.1249451513821851,0.07925881649731026,0.18883841661258938,0.24842964824120606,0.3283176593521422,0.25225933202357576,0.04801980198019806,0.3624717407686511,0.15706188001889454,0.21672408393360487,0.12660028449502136,0.04579710144927529,0.20551894563426676,0.08137071651090344,0.021384759904956585,0.09479034307496814,-0.1063649222065064,0.14187258362750055,0.071753587679384,0.10984661349895286
36,2016-12-22,0.12111540399798404,0.08568646543330094,0.11542073628850491,0.049735206078747485,0.06135303265940917,0.18373909049150217,0.24436189970814537,0.11894129179827906,0.1313075910487056,0.08631201434548719,0.1912178239238591,0.23508165829145744,0.3314524555903866,0.2821218074656191,0.039108910891089144,0.3594574227581009,0.18894662257912143,0.21829000939555265,0.12460881934566159,0.04869565217391303,0.19254530477759468,0.09109034267912786,0.03298889318671594,0.09758576874205827,-0.1089108910891089,0.15515212640779952,0.060553027651382596,0.1149751805584962
37,2016-12-23,0.11540399798420964,0.10954235637779952,0.1121337340345605,0.04167626064932084,0.060108864696734265,0.17983463481855755,0.23481029450782698,0.12111970373597658,0.1192408951294428,0.08439928272564234,0.18624269954574957,0.2302135678391961,0.33291536050156734,0.30176817288801594,0.04603960396039608,0.360964581763376,0.199338686820973,0.20200438459129355,0.11493598862019905,0.04507246376811591,0.2086079077429983,0.09308411214953272,0.02232414212300382,0.08653113087674713,-0.10325318246110327,0.1591864178853588,0.10465523276163813,0.11283435669419184
38,2016-12-27,0.11439610280530821,0.1270691333982472,0.1102554470323065,0.049274694911351835,0.06516329704510104,0.18511713367018845,0.2427699655080926,0.13114039864938443,0.12483545414655572,0.08487746563060372,0.18775686783473944,0.2556532663316582,0.34608150470219434,0.3170923379174855,0.046534653465346576,0.36699321778447636,0.20736891828058557,0.21891637958033194,0.11834992887624485,0.048550724637681064,0.21560955518945635,0.09333333333333327,0.022268884345471696,0.08564167725540028,-0.10070721357850076,0.1674230963187091,0.1123556177808891,0.11804526313313102
39,2016-12-28,0.08499916008735098,0.11587147030185019,0.10734410217881285,0.04720239465807041,0.05007776049766721,0.16605420303169516,0.2268506235075618,0.1212286243328613,0.11507240017551568,0.07949790794979061,0.17456197274497076,0.23099874371859297,0.3266457680250783,0.30609037328094324,0.02623762376237626,0.34513941220798805,0.18871043930089737,0.18885061071093023,0.10384068278805114,0.04159420289855076,0.18760296540362442,0.08560747663551416,0.004641653312703831,0.0753494282083862,-0.11258840169731255,0.1543116490166414,0.08645432271613585,0.1045592490648597
40,2016-12-29,0.07290441794053404,0.10710808179162612,0.10649887302779848,0.04628137232327889,0.04307931570762036,0.16077170418006426,0.21915627487397193,0.11153469121010784,0.11101360245721814,0.08009563658099217,0.16893791910015143,0.2275439698492463,0.3145245559038661,0.3029469548133594,0.027722772277227747,0.3240391861341372,0.19154463863958426,0.1847792045098653,0.08876244665718369,0.03768115942028971,0.19398682042833593,0.07975077881619952,0.00375752887218872,0.0698856416772553,-0.09363507779349367,0.15363926710371478,0.08540427021351071,0.10097748606111945
41,2016-12-30,0.06618511674785821,0.13729308666017537,0.10537190082644621,0.04305779415150823,0.031104199066874116,0.15158474965548918,0.2117272486070576,0.10075155211850562,0.10903905221588417,0.07901972504482968,0.17001946787800137,0.21545226130653283,0.3017763845350052,0.2872298624754419,0.02524752475247527,0.3044461190655614,0.18918280585734526,0.1725649859066707,0.08278805120910393,0.03231884057971013,0.18224876441515647,0.07676012461059178,-0.004973199977896914,0.06670902160101644,-0.09985855728429993,0.14842830727853396,0.08995449772488628,0.09512550873973691
42,2017-01-03,0.071392575172182,0.08763388510223957,0.1067806160781366,0.06523908204773976,0.06267496111975124,0.162379421221865,0.24913770230830456,0.1246051628362923,0.13580517770952194,0.08655110579796776,0.20441271901362756,0.23680904522613067,0.3128526645768024,0.3190569744597249,0.06980198019801986,0.33835719668425024,0.2501180916391119,0.18415283432508622,0.09331436699857765,0.04739130434782601,0.20984349258649093,0.08149532710280383,0.03111012875062169,0.07750952986022863,-0.10353606789250358,0.18372835770717777,0.10115505775288769,0.11566330251487988
43,2017-01-04,0.06820090710566107,0.08909444985394366,0.10649887302779848,0.06301327807199342,0.054976671850699876,0.17317409278824059,0.26028124170867617,0.12809062193660803,0.1366827555945591,0.07459653317393888,0.20895522388059717,0.233354271356784,0.2942528735632184,0.34774066797642433,0.07524752475247531,0.36021100226073854,0.21020311761927246,0.20670216097713756,0.09046941678520626,0.035942028985507246,0.20675453047775938,0.08735202492211847,0.01768248881029999,0.0855146124523507,-0.11202263083451203,0.14120020171457393,0.09765488274413725,0.111416943091726
44,2017-01-05,0.062489501091886446,0.10223953261927954,0.10170924117205105,0.0753703277304476,0.05085536547433889,0.1697289848415251,0.30034491907667826,0.129179827905457,0.1428258007898202,0.058577405857740406,0.2158771360588363,0.23743718592964824,0.29780564263322873,0.32612966601178783,0.07376237623762383,0.3700075357950263,0.2057156353330183,0.21108675227059193,0.0856330014224751,0.023478260869565393,0.21149093904448102,0.08087227414330211,0.026136928772724666,0.08386277001270637,-0.09872701555869878,0.13767019667170954,0.1109555477773887,0.11268144070388408
45,2017-01-06,0.06030572820426672,0.1144109055501461,0.09729526671675437,0.074602809118121,0.05443234836702948,0.16536518144235202,0.29132395860971094,0.12907090730857207,0.1541246160596752,0.05797967722653907,0.2256110750594853,0.2730841708542713,0.2936259143155695,0.25776031434184676,0.07970297029702977,0.3474001507159006,0.18965517241379293,0.22110867522705924,0.08506401137980091,0.03014492753623177,0.19233937397034584,0.06417445482866047,0.022655688788197015,0.09885641677255408,-0.09306930693069304,0.12052445789208255,0.1347567378368919,0.11225209965417471
46,2017-01-09,0.047539055938182306,0.07546251217137301,0.08790383170548455,0.0696139381380001,0.04720062208398135,0.14056040422599914,0.23587158397452912,0.10478161420324583,0.1301009214567792,0.04052600119545735,0.21284879948085678,0.24528894472361795,0.2666666666666666,0.21611001964636545,0.07128712871287135,0.3112283345892992,0.16816249409541806,0.19229564672721589,0.06401137980085347,0.021449275362318998,0.18369028006589772,0.04697819314641749,0.009007017737746592,0.08983481575603558,-0.11145685997171151,0.11564968902336537,0.11760588029401475,0.09570776577975426
47,2017-01-10,0.05610616495884413,0.07935735150925027,0.07963936889556722,0.08481080666206164,0.03958009331259715,0.14056040422599914,0.23905545237463532,0.11872345060450917,0.13426941641070655,0.027256425582785404,0.18191650443435003,0.23806532663316582,0.284221525600836,0.2066797642436149,0.06782178217821788,0.31725697061039937,0.15658951346244665,0.182586908863138,0.05234708392603138,0.005072463768115876,0.154654036243822,0.043738317757009426,0.001657733325965749,0.07496823379923745,-0.11456859971711464,0.11833921667507141,-0.0024501225061253074,0.08994989060625302
48,2017-01-11,0.07122459264236514,0.07400194741966892,0.08874906085649892,0.0934837669813493,0.05147744945567645,0.17638952687184206,0.25762801804192104,0.13179392223069386,0.15094339622641506,0.0377764494919306,0.19813973610209823,0.25047110552763807,0.29237199582027174,0.22003929273084477,0.08613861386138622,0.3330821401657875,0.17288615965989584,0.20670216097713756,0.06230440967283091,0.005072463768115876,0.17915980230642492,0.0578193146417445,0.010609493286179994,0.08843710292249041,-0.11145685997171151,0.1275844679778113,0.007350367518375922,0.10223022090479228
49,2017-01-12,0.058625902906097815,0.08422590068159685,0.09090909090909083,0.06562284135390284,0.04502332814929999,0.15181442351860364,0.23268771557442292,0.12809062193660803,0.15587977182975,0.032157800358637134,0.19359723123512884,0.24073492462311563,0.2298850574712643,0.20039292730844793,0.0985148514851486,0.3142426525998494,0.163202645252716,0.19511431255872203,0.05775248933143673,0.00043478260869567187,0.16495057660626022,0.05096573208722743,0.00878598662761787,0.08424396442185511,-0.09561527581329565,0.1181711211968397,0.004550227511375571,0.09358458606817699
50,2017-01-13,0.054594322190492095,0.06718597857838371,0.0929752066115701,0.07183974211374644,0.04790046656298608,0.1619200734956363,0.23136110374104546,0.10401917002505168,0.15609916630100917,0.03227734608487731,0.17975340687865038,0.22974246231155782,0.23072100313479615,0.17996070726915536,0.10990099009901,0.31499623210248684,0.14265470004723668,0.17131224553711233,0.06372688477951649,0.001159420289855051,0.1595963756177925,0.03788161993769479,0.005525777753218719,0.0777636594663278,-0.06704384724186718,0.11598587997982857,-0.0003500175008750439,0.09029101089232383
51,2017-01-17,0.05996976314463298,0.05696202531645578,0.09203606311044332,0.06639035996622922,0.053032659409020244,0.15181442351860364,0.233218360307774,0.09399847511164361,0.15708644142167616,0.04435146443514637,0.1899199653904391,0.2531407035175879,0.2392894461859978,0.1807465618860511,0.11633663366336644,0.3142426525998494,0.15092111478507308,0.17976824303163186,0.13940256045519206,0.010579710144927645,0.1595963756177925,0.04124610591900324,0.0002762888876610692,0.09822109275730617,-0.0896746817538897,0.11262397041519567,-0.004550227511375571,0.09383160420636605
